*WEATHER;DATA;:;;;;;;;;;;;Latitude = 49.816667 § Longitude = 3.203333 § Altitude = 73
2013256;2013;9;13;4.28;17.0;10.3;5.4;0.7;;;;;13.09.2013
2013257;2013;9;14;5.03;16.0;13.5;1.4;1.0;;;;;14.09.2013
2013258;2013;9;15;13.26;17.6;9.1;2.2;2.3;;;;;15.09.2013
2013259;2013;9;16;11.17;15.0;11.0;3.6;2.4;;;;;16.09.2013
2013260;2013;9;17;6.10;16.0;6.8;14.9;0.8;;;;;17.09.2013
2013261;2013;9;18;8.58;17.1;12.2;6.7;1.9;;;;;18.09.2013
2013262;2013;9;19;11.57;16.5;7.2;0.2;1.5;;;;;19.09.2013
2013263;2013;9;20;14.67;19.0;12.2;0.2;2.6;;;;;20.09.2013
2013264;2013;9;21;10.81;18.4;7.6;0.0;1.5;;;;;21.09.2013
2013265;2013;9;22;10.78;22.5;13.5;0.2;2.0;;;;;22.09.2013
2013266;2013;9;23;16.49;22.1;10.2;0.4;2.0;;;;;23.09.2013
2013267;2013;9;24;16.56;22.6;10.0;0.2;2.2;;;;;24.09.2013
2013268;2013;9;25;11.13;22.1;8.4;1.8;1.3;;;;;25.09.2013
2013269;2013;9;26;9.38;20.4;13.3;0.2;2.1;;;;;26.09.2013
2013270;2013;9;27;13.03;20.2;9.8;0.0;1.9;;;;;27.09.2013
2013271;2013;9;28;10.36;21.5;12.1;0.0;2.6;;;;;28.09.2013
2013272;2013;9;29;10.49;21.8;13.8;0.0;2.8;;;;;29.09.2013
2013273;2013;9;30;14.57;19.2;9.8;0.0;2.3;;;;;30.09.2013
2013274;2013;10;1;9.50;17.6;11.1;0.0;2.9;;;;;01.10.2013
2013275;2013;10;2;11.83;20.8;10.1;0.0;2.9;;;;;02.10.2013
2013276;2013;10;3;9.91;20.6;10.3;4.0;2.2;;;;;03.10.2013
2013277;2013;10;4;8.83;20.8;16.0;0.2;1.9;;;;;04.10.2013
2013278;2013;10;5;4.89;18.8;13.3;0.0;1.3;;;;;05.10.2013
2013279;2013;10;6;8.11;19.8;9.7;0.0;1.3;;;;;06.10.2013
2013280;2013;10;7;11.35;20.5;10.6;0.2;1.7;;;;;07.10.2013
2013281;2013;10;8;11.22;19.7;9.1;1.0;1.4;;;;;08.10.2013
2013282;2013;10;9;5.29;17.0;10.7;3.6;1.1;;;;;09.10.2013
2013283;2013;10;10;3.54;9.7;5.5;48.8;0.6;;;;;10.10.2013
2013284;2013;10;11;6.36;10.4;6.8;0.4;0.7;;;;;11.10.2013
2013285;2013;10;12;6.63;11.7;5.7;0.0;1.1;;;;;12.10.2013
2013286;2013;10;13;5.25;10.9;5.0;6.2;0.7;;;;;13.10.2013
2013287;2013;10;14;3.14;14.1;9.3;12.9;1.1;;;;;14.10.2013
2013288;2013;10;15;9.91;14.5;9.0;0.2;1.5;;;;;15.10.2013
2013289;2013;10;16;3.10;11.8;3.6;6.9;0.2;;;;;16.10.2013
2013290;2013;10;17;5.57;17.1;7.9;3.7;0.8;;;;;17.10.2013
2013291;2013;10;18;3.31;13.5;6.9;0.2;0.2;;;;;18.10.2013
2013292;2013;10;19;5.03;18.3;8.2;0.2;0.6;;;;;19.10.2013
2013293;2013;10;20;4.92;17.6;12.2;2.6;1.0;;;;;20.10.2013
2013294;2013;10;21;6.87;20.0;12.9;0.0;1.6;;;;;21.10.2013
2013295;2013;10;22;7.00;21.7;14.0;1.2;1.8;;;;;22.10.2013
2013296;2013;10;23;6.99;19.4;13.2;7.7;1.8;;;;;23.10.2013
2013297;2013;10;24;4.47;16.8;10.3;1.0;0.7;;;;;24.10.2013
2013298;2013;10;25;3.05;18.3;12.2;2.6;0.5;;;;;25.10.2013
2013299;2013;10;26;7.36;20.3;13.9;0.2;1.4;;;;;26.10.2013
2013300;2013;10;27;5.71;16.4;13.8;4.6;2.4;;;;;27.10.2013
2013301;2013;10;28;4.93;16.6;10.6;2.0;2.1;;;;;28.10.2013
2013302;2013;10;29;8.14;13.6;8.6;0.0;1.7;;;;;29.10.2013
2013303;2013;10;30;9.28;13.9;3.6;0.2;0.8;;;;;30.10.2013
2013304;2013;10;31;7.84;13.2;3.7;0.4;0.7;;;;;31.10.2013
2013305;2013;11;1;1.58;13.0;8.7;14.9;0.7;;;;;01.11.2013
2013306;2013;11;2;3.35;15.2;8.6;1.8;0.5;;;;;02.11.2013
2013307;2013;11;3;6.39;12.7;7.1;3.6;1.6;;;;;03.11.2013
2013308;2013;11;4;2.96;13.1;5.3;0.2;0.8;;;;;04.11.2013
2013309;2013;11;5;1.14;10.7;1.3;10.1;0.0;;;;;05.11.2013
2013310;2013;11;6;1.47;15.1;8.7;1.4;0.2;;;;;06.11.2013
2013311;2013;11;7;2.00;15.6;11.9;23.8;0.8;;;;;07.11.2013
2013312;2013;11;8;2.20;13.1;8.3;5.8;0.5;;;;;08.11.2013
2013313;2013;11;9;4.61;10.1;5.3;5.4;0.3;;;;;09.11.2013
2013314;2013;11;10;5.38;9.1;5.9;2.6;0.9;;;;;10.11.2013
2013315;2013;11;11;6.40;10.3;-0.7;0.0;0.3;;;;;11.11.2013
2013316;2013;11;12;1.27;9.2;5.9;3.2;0.2;;;;;12.11.2013
2013317;2013;11;13;6.60;11.1;3.5;0.2;0.7;;;;;13.11.2013
2013318;2013;11;14;3.23;10.3;-1.4;4.0;0.1;;;;;14.11.2013
2013319;2013;11;15;3.22;8.9;5.3;0.2;0.7;;;;;15.11.2013
2013320;2013;11;16;3.05;5.6;0.5;0.0;0.2;;;;;16.11.2013
2013321;2013;11;17;3.45;6.2;2.7;0.0;0.4;;;;;17.11.2013
2013322;2013;11;18;0.71;4.9;3.4;1.0;0.2;;;;;18.11.2013
2013323;2013;11;19;3.25;7.5;2.2;0.6;0.5;;;;;19.11.2013
2013324;2013;11;20;3.58;5.0;-0.1;8.3;0.3;;;;;20.11.2013
2013325;2013;11;21;1.92;3.7;-1.1;0.0;0.0;;;;;21.11.2013
2013326;2013;11;22;2.23;5.1;0.8;0.0;0.3;;;;;22.11.2013
2013327;2013;11;23;2.20;6.2;3.5;0.0;0.6;;;;;23.11.2013
2013328;2013;11;24;2.33;9.1;0.9;0.0;0.4;;;;;24.11.2013
2013329;2013;11;25;3.25;7.3;4.4;0.2;0.7;;;;;25.11.2013
2013330;2013;11;26;2.58;7.1;2.7;0.0;0.3;;;;;26.11.2013
2013331;2013;11;27;3.68;8.7;3.7;0.0;0.6;;;;;27.11.2013
2013332;2013;11;28;0.79;7.8;1.1;0.6;0.0;;;;;28.11.2013
2013333;2013;11;29;0.94;8.6;6.5;0.2;0.4;;;;;29.11.2013
2013334;2013;11;30;3.68;9.8;2.2;0.6;0.4;;;;;30.11.2013
2013335;2013;12;1;3.80;9.3;2.5;0.2;0.3;;;;;01.12.2013
2013336;2013;12;2;3.70;8.8;3.0;0.0;0.6;;;;;02.12.2013
2013337;2013;12;3;5.15;6.1;-2.1;0.0;0.3;;;;;03.12.2013
2013338;2013;12;4;1.75;7.3;-0.7;0.2;0.1;;;;;04.12.2013
2013339;2013;12;5;5.00;7.9;-2.4;2.7;0.1;;;;;05.12.2013
2013340;2013;12;6;4.17;6.7;1.3;0.0;0.8;;;;;06.12.2013
2013341;2013;12;7;1.15;7.3;3.7;0.6;0.0;;;;;07.12.2013
2013342;2013;12;8;2.39;9.2;4.5;0.4;0.6;;;;;08.12.2013
2013343;2013;12;9;4.58;8.1;0.6;0.0;0.5;;;;;09.12.2013
2013344;2013;12;10;5.45;6.3;-1.6;0.0;0.3;;;;;10.12.2013
2013345;2013;12;11;5.18;5.7;-0.8;0.0;0.5;;;;;11.12.2013
2013346;2013;12;12;2.70;0.4;-1.6;0.0;0.1;;;;;12.12.2013
2013347;2013;12;13;3.29;5.1;-1.6;3.4;0.4;;;;;13.12.2013
2013348;2013;12;14;4.26;8.5;0.6;0.0;0.0;;;;;14.12.2013
2013349;2013;12;15;2.36;10.0;5.3;0.0;1.3;;;;;15.12.2013
2013350;2013;12;16;4.97;11.3;2.7;0.0;1.2;;;;;16.12.2013
2013351;2013;12;17;3.60;8.7;2.1;0.0;0.6;;;;;17.12.2013
2013352;2013;12;18;3.52;10.1;4.6;5.6;0.4;;;;;18.12.2013
2013353;2013;12;19;2.24;9.4;4.0;0.4;0.3;;;;;19.12.2013
2013354;2013;12;20;4.69;8.2;0.7;0.0;0.3;;;;;20.12.2013
2013355;2013;12;21;1.85;7.7;3.3;0.8;1.0;;;;;21.12.2013
2013356;2013;12;22;0.82;10.4;4.7;3.5;0.3;;;;;22.12.2013
2013357;2013;12;23;1.61;11.5;4.6;2.4;0.7;;;;;23.12.2013
2013358;2013;12;24;0.39;10.9;8.1;17.3;0.7;;;;;24.12.2013
2013359;2013;12;25;3.42;9.2;5.8;0.0;0.7;;;;;25.12.2013
2013360;2013;12;26;4.21;8.7;3.1;0.4;0.4;;;;;26.12.2013
2013361;2013;12;27;1.02;12.0;3.4;29.1;0.0;;;;;27.12.2013
2013362;2013;12;28;2.46;8.4;4.9;0.2;0.2;;;;;28.12.2013
2013363;2013;12;29;4.69;8.1;4.2;0.2;0.6;;;;;29.12.2013
2013364;2013;12;30;1.61;6.6;1.0;1.4;0.0;;;;;30.12.2013
2013365;2013;12;31;1.38;7.5;5.4;2.2;0.8;;;;;31.12.2013
2014001;2014;1;1;1.26;10.6;4.5;2.0;0.6;;;;;01.01.2014
2014002;2014;1;2;4.07;10.6;5.6;0.8;0.4;;;;;02.01.2014
2014003;2014;1;3;3.43;13.2;6.1;0.6;1.1;;;;;03.01.2014
2014004;2014;1;4;3.20;11.2;6.3;1.8;0.8;;;;;04.01.2014
2014005;2014;1;5;3.21;11.8;1.8;0.0;0.7;;;;;05.01.2014
2014006;2014;1;6;1.76;13.0;6.9;0.0;0.3;;;;;06.01.2014
2014007;2014;1;7;3.05;13.3;8.6;0.8;1.2;;;;;07.01.2014
2014008;2014;1;8;3.80;11.3;4.9;0.8;0.0;;;;;08.01.2014
2014009;2014;1;9;0.91;11.5;7.3;0.6;0.7;;;;;09.01.2014
2014010;2014;1;10;1.20;5.3;1.9;0.0;0.0;;;;;10.01.2014
2014011;2014;1;11;4.03;9.6;3.6;0.0;0.6;;;;;11.01.2014
2014012;2014;1;12;1.53;7.9;-1.8;0.2;0.3;;;;;12.01.2014
2014013;2014;1;13;3.90;9.4;4.1;2.0;0.5;;;;;13.01.2014
2014014;2014;1;14;3.27;7.6;3.5;4.8;0.5;;;;;14.01.2014
2014015;2014;1;15;0.92;8.7;1.0;2.0;0.0;;;;;15.01.2014
2014016;2014;1;16;2.11;9.7;7.0;6.0;0.5;;;;;16.01.2014
2014017;2014;1;17;3.01;9.8;6.6;0.8;1.1;;;;;17.01.2014
2014018;2014;1;18;4.97;9.0;2.9;0.0;0.5;;;;;18.01.2014
2014019;2014;1;19;1.76;9.0;5.2;0.0;0.3;;;;;19.01.2014
2014020;2014;1;20;1.90;7.3;3.4;0.2;0.2;;;;;20.01.2014
2014021;2014;1;21;1.39;4.3;1.7;0.0;0.1;;;;;21.01.2014
2014022;2014;1;22;4.36;6.6;1.2;2.6;0.6;;;;;22.01.2014
2014023;2014;1;23;2.61;8.3;2.9;5.6;0.5;;;;;23.01.2014
2014024;2014;1;24;6.87;7.1;-0.6;0.4;0.4;;;;;24.01.2014
2014025;2014;1;25;2.59;8.5;0.5;1.4;0.6;;;;;25.01.2014
2014026;2014;1;26;1.42;9.0;1.3;10.1;0.5;;;;;26.01.2014
2014027;2014;1;27;2.20;6.0;1.7;5.0;0.6;;;;;27.01.2014
2014028;2014;1;28;1.10;5.6;2.0;2.0;0.1;;;;;28.01.2014
2014029;2014;1;29;2.55;4.5;2.4;1.6;0.4;;;;;29.01.2014
2014030;2014;1;30;2.26;6.3;3.3;0.2;0.3;;;;;30.01.2014
2014031;2014;1;31;5.57;7.8;-0.5;11.5;0.5;;;;;31.01.2014
2014032;2014;2;1;3.17;8.2;4.6;1.8;0.8;;;;;01.02.2014
2014033;2014;2;2;8.07;8.8;1.4;0.0;0.7;;;;;02.02.2014
2014034;2014;2;3;8.03;7.1;-0.2;0.0;0.5;;;;;03.02.2014
2014035;2014;2;4;6.15;8.4;1.5;1.6;0.6;;;;;04.02.2014
2014036;2014;2;5;4.48;10.1;4.2;0.0;1.2;;;;;05.02.2014
2014037;2014;2;6;1.95;12.6;4.9;4.0;1.6;;;;;06.02.2014
2014038;2014;2;7;4.81;10.2;4.9;5.8;1.2;;;;;07.02.2014
2014039;2014;2;8;2.64;9.2;4.1;2.2;0.7;;;;;08.02.2014
2014040;2014;2;9;6.18;8.7;4.5;0.0;1.8;;;;;09.02.2014
2014041;2014;2;10;4.28;7.1;3.2;0.0;0.7;;;;;10.02.2014
2014042;2014;2;11;4.81;7.9;2.6;2.4;0.6;;;;;11.02.2014
2014043;2014;2;12;7.23;8.7;1.3;4.0;0.7;;;;;12.02.2014
2014044;2014;2;13;3.01;7.7;4.2;4.6;0.8;;;;;13.02.2014
2014045;2014;2;14;1.25;13.3;2.0;2.0;0.9;;;;;14.02.2014
2014046;2014;2;15;6.04;10.8;8.5;0.0;2.4;;;;;15.02.2014
2014047;2014;2;16;8.17;11.2;5.4;0.2;1.5;;;;;16.02.2014
2014048;2014;2;17;7.02;10.0;2.9;0.0;0.8;;;;;17.02.2014
2014049;2014;2;18;3.04;7.9;2.7;0.8;0.4;;;;;18.02.2014
2014050;2014;2;19;3.06;9.5;3.0;1.4;0.2;;;;;19.02.2014
2014051;2014;2;20;1.61;10.8;5.5;3.2;0.0;;;;;20.02.2014
2014052;2014;2;21;8.79;9.9;5.4;2.0;1.5;;;;;21.02.2014
2014053;2014;2;22;6.37;9.9;3.4;0.6;1.0;;;;;22.02.2014
2014054;2014;2;23;9.35;13.1;2.1;0.0;1.1;;;;;23.02.2014
2014055;2014;2;24;10.59;13.5;3.2;0.0;1.2;;;;;24.02.2014
2014056;2014;2;25;4.27;12.7;7.3;1.2;1.7;;;;;25.02.2014
2014057;2014;2;26;9.73;10.0;2.1;0.0;0.6;;;;;26.02.2014
2014058;2014;2;27;2.78;8.7;1.3;5.0;0.3;;;;;27.02.2014
2014059;2014;2;28;2.17;6.2;2.6;6.0;0.1;;;;;28.02.2014
2014060;2014;3;1;2.35;7.4;0.4;3.4;0.3;;;;;01.03.2014
2014061;2014;3;2;11.26;10.1;-1.9;4.6;1.1;;;;;02.03.2014
2014062;2014;3;3;8.32;9.4;4.7;8.4;1.2;;;;;03.03.2014
2014063;2014;3;4;8.08;10.7;0.2;0.0;0.7;;;;;04.03.2014
2014064;2014;3;5;12.86;12.3;-1.0;0.2;0.8;;;;;05.03.2014
2014065;2014;3;6;14.12;13.7;-0.5;0.0;1.1;;;;;06.03.2014
2014066;2014;3;7;10.53;13.1;1.1;0.2;1.1;;;;;07.03.2014
2014067;2014;3;8;14.97;16.9;1.1;0.0;1.7;;;;;08.03.2014
2014068;2014;3;9;15.60;18.9;3.7;0.0;2.2;;;;;09.03.2014
2014069;2014;3;10;15.30;18.5;2.7;0.0;1.9;;;;;10.03.2014
2014070;2014;3;11;14.57;13.5;7.2;0.0;1.7;;;;;11.03.2014
2014071;2014;3;12;15.59;17.8;5.1;0.0;2.1;;;;;12.03.2014
2014072;2014;3;13;15.46;18.3;3.2;0.2;1.7;;;;;13.03.2014
2014073;2014;3;14;13.52;16.0;3.5;0.0;1.7;;;;;14.03.2014
2014074;2014;3;15;6.90;12.2;5.9;0.2;1.3;;;;;15.03.2014
2014075;2014;3;16;16.90;16.4;5.0;0.0;1.9;;;;;16.03.2014
2014076;2014;3;17;2.42;9.7;5.7;0.0;0.1;;;;;17.03.2014
2014077;2014;3;18;4.27;10.9;7.6;0.4;1.1;;;;;18.03.2014
2014078;2014;3;19;13.71;15.1;5.5;0.0;1.8;;;;;19.03.2014
2014079;2014;3;20;18.00;19.7;2.5;0.0;2.6;;;;;20.03.2014
2014080;2014;3;21;8.79;12.3;7.1;1.0;2.0;;;;;21.03.2014
2014081;2014;3;22;10.20;11.6;3.5;2.8;1.8;;;;;22.03.2014
2014082;2014;3;23;12.36;9.5;2.0;2.0;1.6;;;;;23.03.2014
2014083;2014;3;24;16.26;11.4;0.4;0.0;1.7;;;;;24.03.2014
2014084;2014;3;25;8.98;10.1;0.5;0.0;1.5;;;;;25.03.2014
2014085;2014;3;26;15.78;10.7;1.4;0.0;1.9;;;;;26.03.2014
2014086;2014;3;27;16.87;13.3;-1.1;0.0;1.8;;;;;27.03.2014
2014087;2014;3;28;16.43;15.6;0.3;0.0;1.9;;;;;28.03.2014
2014088;2014;3;29;18.73;19.9;3.9;0.0;3.3;;;;;29.03.2014
2014089;2014;3;30;11.59;19.2;6.9;0.0;2.8;;;;;30.03.2014
2014090;2014;3;31;15.57;21.2;6.4;0.0;2.9;;;;;31.03.2014
2014091;2014;4;1;18.20;20.5;6.7;0.0;2.5;;;;;01.04.2014
2014092;2014;4;2;17.62;21.5;8.1;0.0;3.2;;;;;02.04.2014
2014093;2014;4;3;11.55;19.3;10.0;0.0;2.9;;;;;03.04.2014
2014094;2014;4;4;5.16;13.5;9.8;0.0;1.2;;;;;04.04.2014
2014095;2014;4;5;20.20;18.7;4.9;0.0;2.6;;;;;05.04.2014
2014096;2014;4;6;9.76;18.7;8.4;0.2;1.4;;;;;06.04.2014
2014097;2014;4;7;16.51;21.5;10.9;4.9;3.1;;;;;07.04.2014
2014098;2014;4;8;16.83;12.7;7.1;1.0;2.6;;;;;08.04.2014
2014099;2014;4;9;16.37;14.7;2.0;0.0;1.8;;;;;09.04.2014
2014100;2014;4;10;22.18;17.5;2.9;0.2;2.2;;;;;10.04.2014
2014101;2014;4;11;17.91;16.6;6.0;0.0;2.7;;;;;11.04.2014
2014102;2014;4;12;15.65;15.6;6.3;0.2;2.7;;;;;12.04.2014
2014103;2014;4;13;11.94;15.7;5.7;0.0;2.2;;;;;13.04.2014
2014104;2014;4;14;21.05;14.7;4.2;0.0;2.9;;;;;14.04.2014
2014105;2014;4;15;23.52;13.2;2.1;0.0;2.7;;;;;15.04.2014
2014106;2014;4;16;24.30;15.2;1.0;0.0;2.9;;;;;16.04.2014
2014107;2014;4;17;23.53;19.0;1.5;0.0;3.4;;;;;17.04.2014
2014108;2014;4;18;18.07;13.6;7.8;0.0;3.4;;;;;18.04.2014
2014109;2014;4;19;17.36;14.0;3.0;0.0;2.5;;;;;19.04.2014
2014110;2014;4;20;18.29;18.1;11.0;0.0;4.2;;;;;20.04.2014
2014111;2014;4;21;16.18;18.6;5.3;0.0;2.9;;;;;21.04.2014
2014112;2014;4;22;16.00;18.7;8.0;0.4;2.8;;;;;22.04.2014
2014113;2014;4;23;17.93;20.3;5.1;1.4;2.3;;;;;23.04.2014
2014114;2014;4;24;14.00;18.5;10.5;7.0;2.3;;;;;24.04.2014
2014115;2014;4;25;11.57;18.8;11.8;0.4;2.8;;;;;25.04.2014
2014116;2014;4;26;8.93;13.6;6.2;3.4;1.0;;;;;26.04.2014
2014117;2014;4;27;12.25;16.1;5.3;0.8;1.7;;;;;27.04.2014
2014118;2014;4;28;14.31;16.5;7.2;0.0;2.7;;;;;28.04.2014
2014119;2014;4;29;14.69;17.4;6.9;0.0;2.2;;;;;29.04.2014
2014120;2014;4;30;21.87;19.4;6.7;3.8;3.0;;;;;30.04.2014
2014121;2014;5;1;14.08;18.0;8.7;11.3;2.1;;;;;01.05.2014
2014122;2014;5;2;11.94;16.1;10.7;0.2;2.9;;;;;02.05.2014
2014123;2014;5;3;23.29;14.5;4.6;0.0;3.4;;;;;03.05.2014
2014124;2014;5;4;24.68;16.6;2.4;0.0;2.7;;;;;04.05.2014
2014125;2014;5;5;27.10;20.8;3.4;0.0;3.6;;;;;05.05.2014
2014126;2014;5;6;14.03;19.7;10.0;11.7;2.6;;;;;06.05.2014
2014127;2014;5;7;17.43;16.7;10.0;0.2;3.0;;;;;07.05.2014
2014128;2014;5;8;5.96;13.9;8.2;12.9;0.7;;;;;08.05.2014
2014129;2014;5;9;17.15;17.5;11.4;0.0;3.6;;;;;09.05.2014
2014130;2014;5;10;7.45;15.8;7.0;8.5;1.1;;;;;10.05.2014
2014131;2014;5;11;21.89;15.2;8.7;0.8;3.9;;;;;11.05.2014
2014132;2014;5;12;19.51;14.6;6.8;4.8;2.6;;;;;12.05.2014
2014133;2014;5;13;17.11;15.8;6.5;3.4;2.6;;;;;13.05.2014
2014134;2014;5;14;25.16;17.3;2.6;0.0;2.8;;;;;14.05.2014
2014135;2014;5;15;26.76;15.8;4.1;0.0;3.2;;;;;15.05.2014
2014136;2014;5;16;29.42;18.5;4.7;0.0;3.6;;;;;16.05.2014
2014137;2014;5;17;28.77;21.0;6.4;0.0;3.9;;;;;17.05.2014
2014138;2014;5;18;28.88;23.4;8.0;0.0;4.1;;;;;18.05.2014
2014139;2014;5;19;29.78;24.5;9.4;0.0;4.7;;;;;19.05.2014
2014140;2014;5;20;17.26;22.8;12.3;15.1;3.6;;;;;20.05.2014
2014141;2014;5;21;7.88;20.6;11.5;3.2;1.5;;;;;21.05.2014
2014142;2014;5;22;20.78;20.5;10.3;2.8;3.4;;;;;22.05.2014
2014143;2014;5;23;21.38;19.7;8.6;7.6;3.1;;;;;23.05.2014
2014144;2014;5;24;16.29;17.8;10.6;0.2;3.2;;;;;24.05.2014
2014145;2014;5;25;24.22;20.4;6.1;0.8;3.0;;;;;25.05.2014
2014146;2014;5;26;5.42;15.3;12.2;23.2;0.9;;;;;26.05.2014
2014147;2014;5;27;9.98;16.5;13.0;0.2;2.0;;;;;27.05.2014
2014148;2014;5;28;8.15;15.8;11.9;0.2;1.6;;;;;28.05.2014
2014149;2014;5;29;13.75;18.7;11.8;0.0;2.6;;;;;29.05.2014
2014150;2014;5;30;24.97;19.8;11.5;0.0;3.6;;;;;30.05.2014
2014151;2014;5;31;24.77;20.0;8.0;0.2;3.7;;;;;31.05.2014
2014152;2014;6;1;18.04;19.1;8.0;0.2;3.1;;;;;01.06.2014
2014153;2014;6;2;23.92;20.4;6.1;0.0;3.0;;;;;02.06.2014
2014154;2014;6;3;15.53;21.2;11.5;15.7;2.7;;;;;03.06.2014
2014155;2014;6;4;11.69;18.2;11.9;11.7;2.4;;;;;04.06.2014
2014156;2014;6;5;27.03;19.5;7.0;0.0;3.9;;;;;05.06.2014
2014157;2014;6;6;30.78;25.7;8.6;0.0;4.5;;;;;06.06.2014
2014158;2014;6;7;24.66;28.3;14.4;3.6;4.6;;;;;07.06.2014
2014159;2014;6;8;25.58;27.3;15.1;1.2;4.5;;;;;08.06.2014
2014160;2014;6;9;17.46;26.5;16.3;17.6;3.4;;;;;09.06.2014
2014161;2014;6;10;10.53;21.9;15.2;9.5;2.0;;;;;10.06.2014
2014162;2014;6;11;30.07;23.5;13.7;0.0;5.0;;;;;11.06.2014
2014163;2014;6;12;32.00;23.3;11.7;0.0;5.0;;;;;12.06.2014
2014164;2014;6;13;28.51;23.1;11.8;0.0;4.4;;;;;13.06.2014
2014165;2014;6;14;25.35;21.4;12.5;0.2;4.5;;;;;14.06.2014
2014166;2014;6;15;24.08;20.2;10.7;0.0;4.0;;;;;15.06.2014
2014167;2014;6;16;19.94;18.0;10.3;0.2;3.1;;;;;16.06.2014
2014168;2014;6;17;15.32;18.8;10.3;0.0;3.1;;;;;17.06.2014
2014169;2014;6;18;30.71;21.8;10.5;0.2;4.5;;;;;18.06.2014
2014170;2014;6;19;24.69;21.0;10.2;0.0;3.8;;;;;19.06.2014
2014171;2014;6;20;20.49;19.8;10.6;0.0;3.7;;;;;20.06.2014
2014172;2014;6;21;28.81;23.1;7.0;0.0;4.0;;;;;21.06.2014
2014173;2014;6;22;29.74;23.5;11.9;0.0;5.0;;;;;22.06.2014
2014174;2014;6;23;31.58;23.2;10.2;0.2;5.0;;;;;23.06.2014
2014175;2014;6;24;27.83;25.1;10.7;0.6;4.6;;;;;24.06.2014
2014176;2014;6;25;31.21;20.8;13.2;0.0;5.7;;;;;25.06.2014
2014177;2014;6;26;28.75;24.2;8.2;0.0;4.5;;;;;26.06.2014
2014178;2014;6;27;21.84;24.3;12.5;0.0;4.0;;;;;27.06.2014
2014179;2014;6;28;9.79;20.0;12.7;18.0;2.0;;;;;28.06.2014
2014180;2014;6;29;15.35;18.8;12.0;2.4;2.6;;;;;29.06.2014
2014181;2014;6;30;21.31;20.7;9.6;0.4;3.2;;;;;30.06.2014
2014182;2014;7;1;28.13;22.5;11.1;0.0;4.8;;;;;01.07.2014
2014183;2014;7;2;31.38;23.6;9.7;0.0;4.9;;;;;02.07.2014
2014184;2014;7;3;30.77;28.0;9.6;0.2;5.0;;;;;03.07.2014
2014185;2014;7;4;16.15;25.2;12.9;1.8;3.2;;;;;04.07.2014
2014186;2014;7;5;10.78;23.4;16.7;4.2;2.6;;;;;05.07.2014
2014187;2014;7;6;11.65;20.9;14.1;5.0;2.2;;;;;06.07.2014
2014188;2014;7;7;18.81;21.3;8.6;2.8;2.7;;;;;07.07.2014
2014189;2014;7;8;11.37;19.1;13.4;3.8;2.5;;;;;08.07.2014
2014190;2014;7;9;5.77;16.0;12.1;16.9;1.1;;;;;09.07.2014
2014191;2014;7;10;5.02;17.5;13.9;4.8;0.7;;;;;10.07.2014
2014192;2014;7;11;5.16;17.4;14.3;2.8;1.7;;;;;11.07.2014
2014193;2014;7;12;10.18;21.3;14.4;0.0;2.4;;;;;12.07.2014
2014194;2014;7;13;12.11;22.7;13.4;7.2;2.5;;;;;13.07.2014
2014195;2014;7;14;20.14;23.4;12.6;0.0;4.1;;;;;14.07.2014
2014196;2014;7;15;11.10;22.3;10.2;0.0;2.0;;;;;15.07.2014
2014197;2014;7;16;25.84;28.3;13.3;0.0;4.6;;;;;16.07.2014
2014198;2014;7;17;26.44;30.9;14.4;0.0;5.4;;;;;17.07.2014
2014199;2014;7;18;27.32;34.5;17.6;0.0;7.1;;;;;18.07.2014
2014200;2014;7;19;16.12;30.2;20.1;5.9;5.3;;;;;19.07.2014
2014201;2014;7;20;11.13;23.4;17.6;1.6;2.4;;;;;20.07.2014
2014202;2014;7;21;18.23;24.1;17.0;0.0;3.9;;;;;21.07.2014
2014203;2014;7;22;7.51;23.9;17.0;0.0;2.4;;;;;22.07.2014
2014204;2014;7;23;26.89;30.5;16.8;0.0;6.2;;;;;23.07.2014
2014205;2014;7;24;26.03;29.3;16.6;0.0;6.0;;;;;24.07.2014
2014206;2014;7;25;20.10;26.5;14.4;0.0;4.4;;;;;25.07.2014
2014207;2014;7;26;14.45;25.4;15.4;0.0;3.4;;;;;26.07.2014
2014208;2014;7;27;20.43;27.8;15.6;3.6;4.4;;;;;27.07.2014
2014209;2014;7;28;10.18;21.2;16.4;2.0;2.4;;;;;28.07.2014
2014210;2014;7;29;8.70;23.0;14.0;0.0;2.0;;;;;29.07.2014
2014211;2014;7;30;20.63;24.4;14.7;0.2;4.3;;;;;30.07.2014
2014212;2014;7;31;26.81;26.0;10.1;0.0;4.1;;;;;31.07.2014
2014213;2014;8;1;25.59;27.7;12.5;0.0;4.5;;;;;01.08.2014
2014214;2014;8;2;18.72;25.0;15.1;1.4;4.0;;;;;02.08.2014
2014215;2014;8;3;19.56;25.4;13.9;0.0;3.7;;;;;03.08.2014
2014216;2014;8;4;16.84;24.0;13.3;0.2;4.1;;;;;04.08.2014
2014217;2014;8;5;21.93;24.4;9.3;0.0;3.1;;;;;05.08.2014
2014218;2014;8;6;7.27;21.2;14.6;10.7;1.7;;;;;06.08.2014
2014219;2014;8;7;16.16;25.4;12.4;2.0;2.8;;;;;07.08.2014
2014220;2014;8;8;8.05;22.6;17.1;4.6;1.8;;;;;08.08.2014
2014221;2014;8;9;18.48;22.9;15.2;0.2;3.8;;;;;09.08.2014
