*WEATHER;DATA;:;;;;;;;;;;;Latitude = 49.148611 § Longitude = 0.903611 § Altitude = 153
2012256;2012;9;12;8.99;16.9;10.6;3.5;1.9;;;;;12.09.2012
2012257;2012;9;13;15.55;18.2;10.0;0.0;2.7;;;;;13.09.2012
2012258;2012;9;14;6.90;19.2;5.7;0.0;1.3;;;;;14.09.2012
2012259;2012;9;15;17.00;22.1;7.4;0.0;2.5;;;;;15.09.2012
2012260;2012;9;16;16.05;25.5;4.6;0.0;2.3;;;;;16.09.2012
2012261;2012;9;17;9.97;21.1;12.8;0.0;1.9;;;;;17.09.2012
2012262;2012;9;18;12.60;19.3;8.9;0.0;2.6;;;;;18.09.2012
2012263;2012;9;19;15.55;18.1;4.5;0.0;2.3;;;;;19.09.2012
2012264;2012;9;20;13.90;18.5;1.1;0.0;1.9;;;;;20.09.2012
2012265;2012;9;21;6.74;17.2;2.5;0.0;1.2;;;;;21.09.2012
2012266;2012;9;22;13.97;18.6;4.8;0.0;2.1;;;;;22.09.2012
2012267;2012;9;23;7.93;22.2;11.8;25.5;2.4;;;;;23.09.2012
2012268;2012;9;24;8.40;18.5;13.5;5.0;2.1;;;;;24.09.2012
2012269;2012;9;25;8.69;17.8;9.3;4.0;1.9;;;;;25.09.2012
2012270;2012;9;26;10.33;16.9;10.2;2.0;1.9;;;;;26.09.2012
2012271;2012;9;27;9.51;16.8;10.5;1.5;1.8;;;;;27.09.2012
2012272;2012;9;28;13.94;18.5;7.9;0.0;1.8;;;;;28.09.2012
2012273;2012;9;29;10.78;16.9;8.2;0.0;1.8;;;;;29.09.2012
2012274;2012;9;30;14.81;18.0;1.4;0.0;1.4;;;;;30.09.2012
2012275;2012;10;1;12.02;19.4;3.6;3.0;1.4;;;;;01.10.2012
2012276;2012;10;2;11.07;18.7;10.4;0.0;1.8;;;;;02.10.2012
2012277;2012;10;3;3.07;15.8;12.9;15.5;0.9;;;;;03.10.2012
2012278;2012;10;4;12.57;17.6;11.5;0.0;2.0;;;;;04.10.2012
2012279;2012;10;5;12.08;22.2;12.2;0.0;2.1;;;;;05.10.2012
2012280;2012;10;6;3.41;17.8;13.5;8.0;0.8;;;;;06.10.2012
2012281;2012;10;7;10.44;15.8;9.3;2.4;1.4;;;;;07.10.2012
2012282;2012;10;8;2.83;18.1;9.2;8.2;0.4;;;;;08.10.2012
2012283;2012;10;9;3.52;16.3;13.6;7.2;0.8;;;;;09.10.2012
2012284;2012;10;10;3.38;13.9;11.3;3.8;0.5;;;;;10.10.2012
2012285;2012;10;11;4.43;18.5;12.8;10.4;0.8;;;;;11.10.2012
2012286;2012;10;12;11.09;15.4;8.4;1.4;1.6;;;;;12.10.2012
2012287;2012;10;13;6.76;13.7;7.6;1.5;1.3;;;;;13.10.2012
2012288;2012;10;14;6.91;12.6;2.9;2.5;1.0;;;;;14.10.2012
2012289;2012;10;15;8.60;14.8;3.8;2.0;1.1;;;;;15.10.2012
2012290;2012;10;16;9.11;15.3;9.4;0.0;1.3;;;;;16.10.2012
2012291;2012;10;17;2.88;15.8;7.6;5.0;0.3;;;;;17.10.2012
2012292;2012;10;18;1.49;13.9;11.9;11.5;0.2;;;;;18.10.2012
2012293;2012;10;19;2.15;16.6;11.3;2.5;0.4;;;;;19.10.2012
2012294;2012;10;20;2.84;14.5;11.1;15.5;0.4;;;;;20.10.2012
2012295;2012;10;21;2.80;16.2;12.2;6.0;0.5;;;;;21.10.2012
2012296;2012;10;22;9.51;23.3;11.4;0.0;0.9;;;;;22.10.2012
2012297;2012;10;23;2.30;15.1;13.5;0.0;0.2;;;;;23.10.2012
2012298;2012;10;24;3.62;13.5;9.6;0.0;0.7;;;;;24.10.2012
2012299;2012;10;25;8.85;16.9;5.1;0.5;0.6;;;;;25.10.2012
2012300;2012;10;26;1.25;9.8;6.9;1.5;0.7;;;;;26.10.2012
2012301;2012;10;27;6.23;7.7;1.4;2.5;0.9;;;;;27.10.2012
2012302;2012;10;28;7.27;10.8;0.0;0.0;0.5;;;;;28.10.2012
2012303;2012;10;29;5.27;11.7;7.9;0.0;0.9;;;;;29.10.2012
2012304;2012;10;30;4.22;12.8;6.0;0.5;0.6;;;;;30.10.2012
2012305;2012;10;31;8.41;12.9;3.7;4.5;0.8;;;;;31.10.2012
2012306;2012;11;1;5.72;11.5;6.0;2.5;1.0;;;;;01.11.2012
2012307;2012;11;2;3.38;10.6;4.1;4.0;0.7;;;;;02.11.2012
2012308;2012;11;3;6.95;12.3;3.8;1.5;0.6;;;;;03.11.2012
2012309;2012;11;4;6.95;11.9;2.4;2.5;0.6;;;;;04.11.2012
2012310;2012;11;5;4.99;11.0;4.7;2.0;0.5;;;;;05.11.2012
2012311;2012;11;6;7.47;11.6;-0.2;0.0;0.3;;;;;06.11.2012
2012312;2012;11;7;2.62;11.7;6.4;0.0;0.5;;;;;07.11.2012
2012313;2012;11;8;2.25;10.6;7.9;0.0;0.7;;;;;08.11.2012
2012314;2012;11;9;3.45;10.0;1.5;4.5;0.1;;;;;09.11.2012
2012315;2012;11;10;1.97;12.2;7.3;4.0;0.6;;;;;10.11.2012
2012316;2012;11;11;6.15;11.9;0.2;0.2;0.3;;;;;11.11.2012
2012317;2012;11;12;4.98;12.2;0.4;0.8;0.1;;;;;12.11.2012
2012318;2012;11;13;4.55;15.0;7.8;0.2;0.5;;;;;13.11.2012
2012319;2012;11;14;3.54;7.3;3.9;0.0;0.2;;;;;14.11.2012
2012320;2012;11;15;2.00;5.0;3.0;0.2;0.2;;;;;15.11.2012
2012321;2012;11;16;2.95;6.6;3.0;0.2;0.1;;;;;16.11.2012
2012322;2012;11;17;2.09;11.2;4.9;6.4;0.1;;;;;17.11.2012
2012323;2012;11;18;2.63;9.8;7.6;2.6;0.2;;;;;18.11.2012
2012324;2012;11;19;1.35;10.3;3.5;0.0;0.1;;;;;19.11.2012
2012325;2012;11;20;3.34;12.5;6.7;0.2;0.4;;;;;20.11.2012
2012326;2012;11;21;1.88;12.4;6.9;0.6;0.7;;;;;21.11.2012
2012327;2012;11;22;5.91;12.8;3.8;0.2;0.3;;;;;22.11.2012
2012328;2012;11;23;0.90;10.5;7.7;12.2;0.1;;;;;23.11.2012
2012329;2012;11;24;1.35;13.8;7.8;0.6;0.7;;;;;24.11.2012
2012330;2012;11;25;5.61;12.2;7.8;0.0;1.0;;;;;25.11.2012
2012331;2012;11;26;3.01;11.5;5.2;0.0;0.8;;;;;26.11.2012
2012332;2012;11;27;2.17;9.2;3.6;4.0;0.2;;;;;27.11.2012
2012333;2012;11;28;2.69;8.6;4.2;2.0;0.2;;;;;28.11.2012
2012334;2012;11;29;4.37;6.8;3.2;0.5;0.3;;;;;29.11.2012
2012335;2012;11;30;4.32;7.4;-3.5;0.5;0.1;;;;;30.11.2012
2012336;2012;12;1;5.18;7.6;-3.1;2.0;0.1;;;;;01.12.2012
2012337;2012;12;2;5.01;7.5;-0.9;1.5;0.2;;;;;02.12.2012
2012338;2012;12;3;1.87;12.1;0.0;16.5;0.2;;;;;03.12.2012
2012339;2012;12;4;2.41;7.1;1.3;15.0;0.2;;;;;04.12.2012
2012340;2012;12;5;1.48;4.6;1.1;2.5;0.2;;;;;05.12.2012
2012341;2012;12;6;2.95;3.6;-1.1;6.0;0.1;;;;;06.12.2012
2012342;2012;12;7;2.62;6.3;0.3;10.0;0.2;;;;;07.12.2012
2012343;2012;12;8;1.33;5.9;3.8;0.5;0.2;;;;;08.12.2012
2012344;2012;12;9;1.57;7.6;1.8;1.0;0.2;;;;;09.12.2012
2012345;2012;12;10;2.90;6.5;3.2;0.5;0.3;;;;;10.12.2012
2012346;2012;12;11;4.82;4.2;-1.9;0.0;0.2;;;;;11.12.2012
2012347;2012;12;12;6.38;0.9;-5.7;0.0;0.1;;;;;12.12.2012
2012348;2012;12;13;1.24;4.4;-3.0;1.0;0.2;;;;;13.12.2012
2012349;2012;12;14;0.84;12.2;1.8;4.5;0.1;;;;;14.12.2012
2012350;2012;12;15;3.40;10.8;6.3;5.5;0.5;;;;;15.12.2012
2012351;2012;12;16;3.57;10.9;6.5;0.5;0.4;;;;;16.12.2012
2012352;2012;12;17;2.70;9.3;5.5;11.0;0.4;;;;;17.12.2012
2012353;2012;12;18;2.23;8.9;1.9;0.0;0.5;;;;;18.12.2012
2012354;2012;12;19;1.44;8.2;-1.3;23.0;0.0;;;;;19.12.2012
2012355;2012;12;20;1.18;10.9;6.3;6.5;0.2;;;;;20.12.2012
2012356;2012;12;21;2.39;10.5;4.7;0.0;0.2;;;;;21.12.2012
2012357;2012;12;22;0.61;14.4;4.6;2.5;0.0;;;;;22.12.2012
2012358;2012;12;23;0.93;14.1;13.0;0.0;0.9;;;;;23.12.2012
2012359;2012;12;24;2.30;13.3;8.7;0.5;0.5;;;;;24.12.2012
2012360;2012;12;25;3.46;12.1;8.1;1.5;0.8;;;;;25.12.2012
2012361;2012;12;26;2.35;10.9;7.2;4.5;0.6;;;;;26.12.2012
2012362;2012;12;27;2.71;10.8;8.0;4.0;0.9;;;;;27.12.2012
2012363;2012;12;28;1.59;12.7;6.4;0.5;0.2;;;;;28.12.2012
2012364;2012;12;29;1.99;12.4;8.9;1.5;1.1;;;;;29.12.2012
2012365;2012;12;30;3.49;10.1;6.1;0.0;0.6;;;;;30.12.2012
2012366;2012;12;31;1.73;11.1;7.0;3.0;0.7;;;;;31.12.2012
2013001;2013;1;1;3.41;8.5;5.4;1.5;0.2;;;;;01.01.2013
2013002;2013;1;2;2.46;10.2;1.2;1.0;0.1;;;;;02.01.2013
2013003;2013;1;3;1.12;11.1;7.2;0.0;0.0;;;;;03.01.2013
2013004;2013;1;4;0.68;9.7;8.9;0.0;0.1;;;;;04.01.2013
2013005;2013;1;5;0.96;8.3;6.5;0.5;0.0;;;;;05.01.2013
2013006;2013;1;6;1.44;6.8;5.7;0.0;0.1;;;;;06.01.2013
2013007;2013;1;7;0.83;5.5;4.8;0.0;0.0;;;;;07.01.2013
2013008;2013;1;8;1.28;7.4;4.1;0.0;0.1;;;;;08.01.2013
2013009;2013;1;9;0.81;7.1;4.2;2.0;0.0;;;;;09.01.2013
2013010;2013;1;10;1.71;9.8;6.6;8.5;0.3;;;;;10.01.2013
2013011;2013;1;11;2.96;8.8;1.6;1.0;0.3;;;;;11.01.2013
2013012;2013;1;12;1.21;6.2;-0.2;5.0;0.0;;;;;12.01.2013
2013013;2013;1;13;1.38;5.0;0.9;0.0;0.2;;;;;13.01.2013
2013014;2013;1;14;1.68;3.5;-1.2;7.5;0.4;;;;;14.01.2013
2013015;2013;1;15;2.80;4.8;0.6;0.0;0.5;;;;;15.01.2013
2013016;2013;1;16;7.60;1.6;-3.5;0.0;0.2;;;;;16.01.2013
2013017;2013;1;17;6.03;3.1;-4.3;0.0;0.2;;;;;17.01.2013
2013018;2013;1;18;1.91;-1.7;-4.3;0.0;0.2;;;;;18.01.2013
2013019;2013;1;19;2.47;-0.9;-2.5;0.0;0.2;;;;;19.01.2013
2013020;2013;1;20;3.00;0.8;-3.8;0.5;0.1;;;;;20.01.2013
2013021;2013;1;21;3.16;1.6;-3.4;0.0;0.0;;;;;21.01.2013
2013022;2013;1;22;2.24;2.3;-0.6;2.0;0.0;;;;;22.01.2013
2013023;2013;1;23;1.83;3.6;1.5;0.2;0.2;;;;;23.01.2013
2013024;2013;1;24;1.67;2.1;-1.0;0.0;0.2;;;;;24.01.2013
2013025;2013;1;25;1.91;0.2;-4.8;0.0;0.2;;;;;25.01.2013
2013026;2013;1;26;5.11;8.2;-1.8;0.2;0.1;;;;;26.01.2013
2013027;2013;1;27;4.07;11.6;1.5;4.2;0.7;;;;;27.01.2013
2013028;2013;1;28;5.21;11.1;1.6;5.0;0.4;;;;;28.01.2013
2013029;2013;1;29;1.81;14.6;9.0;1.4;0.5;;;;;29.01.2013
2013030;2013;1;30;5.11;14.4;9.8;3.6;1.3;;;;;30.01.2013
2013031;2013;1;31;3.91;11.9;3.7;2.8;0.6;;;;;31.01.2013
2013032;2013;2;1;1.65;10.3;6.1;1.8;0.5;;;;;01.02.2013
2013033;2013;2;2;5.49;6.4;3.8;1.0;0.7;;;;;02.02.2013
2013034;2013;2;3;2.81;9.2;0.1;1.0;0.6;;;;;03.02.2013
2013035;2013;2;4;2.69;11.3;5.8;5.0;0.8;;;;;04.02.2013
2013036;2013;2;5;3.81;6.1;1.6;5.0;0.5;;;;;05.02.2013
2013037;2013;2;6;5.20;6.6;2.1;3.5;0.6;;;;;06.02.2013
2013038;2013;2;7;6.70;6.8;1.9;1.0;0.8;;;;;07.02.2013
2013039;2013;2;8;6.57;6.4;0.1;0.0;0.4;;;;;08.02.2013
2013040;2013;2;9;3.07;3.3;0.7;0.0;0.3;;;;;09.02.2013
2013041;2013;2;10;1.61;5.0;0.8;14.0;0.3;;;;;10.02.2013
2013042;2013;2;11;8.34;10.3;2.7;0.0;0.6;;;;;11.02.2013
2013043;2013;2;12;2.01;3.4;1.7;0.0;0.4;;;;;12.02.2013
2013044;2013;2;13;4.08;2.3;-1.6;0.0;0.7;;;;;13.02.2013
2013045;2013;2;14;3.62;10.5;-0.1;6.0;0.5;;;;;14.02.2013
2013046;2013;2;15;7.20;10.2;4.6;0.0;0.6;;;;;15.02.2013
2013047;2013;2;16;9.30;10.6;-3.2;0.0;0.5;;;;;16.02.2013
2013048;2013;2;17;9.69;8.8;-2.0;0.0;0.7;;;;;17.02.2013
2013049;2013;2;18;11.29;8.4;-2.0;0.0;0.7;;;;;18.02.2013
2013050;2013;2;19;11.35;9.2;-4.1;0.0;0.5;;;;;19.02.2013
2013051;2013;2;20;8.27;7.5;-2.5;0.0;0.8;;;;;20.02.2013
2013052;2013;2;21;10.31;2.9;-2.6;0.0;1.0;;;;;21.02.2013
2013053;2013;2;22;5.58;-0.3;-3.5;0.0;0.9;;;;;22.02.2013
2013054;2013;2;23;8.67;2.1;-3.2;0.0;1.2;;;;;23.02.2013
2013055;2013;2;24;5.21;2.9;-1.9;0.0;0.4;;;;;24.02.2013
2013056;2013;2;25;1.94;2.5;0.4;8.0;0.1;;;;;25.02.2013
2013057;2013;2;26;5.10;5.0;0.9;0.0;0.7;;;;;26.02.2013
2013058;2013;2;27;1.59;3.6;1.5;0.0;0.2;;;;;27.02.2013
2013059;2013;2;28;1.63;1.8;0.4;0.0;0.2;;;;;28.02.2013
2013060;2013;3;1;2.37;4.0;0.5;0.0;0.4;;;;;01.03.2013
2013061;2013;3;2;4.08;3.1;0.9;0.0;0.8;;;;;02.03.2013
2013062;2013;3;3;11.75;7.0;0.0;0.0;1.1;;;;;03.03.2013
2013063;2013;3;4;13.30;12.6;-0.7;0.0;1.3;;;;;04.03.2013
2013064;2013;3;5;10.52;15.8;1.6;0.0;1.6;;;;;05.03.2013
2013065;2013;3;6;6.93;15.3;6.6;3.0;1.4;;;;;06.03.2013
2013066;2013;3;7;4.22;13.3;9.1;4.5;0.8;;;;;07.03.2013
2013067;2013;3;8;4.68;12.2;8.1;1.0;0.8;;;;;08.03.2013
2013068;2013;3;9;12.88;15.4;5.3;0.0;1.3;;;;;09.03.2013
2013069;2013;3;10;2.97;6.5;4.3;3.0;0.6;;;;;10.03.2013
2013070;2013;3;11;2.63;-0.2;-1.7;7.0;0.1;;;;;11.03.2013
2013071;2013;3;12;4.51;-1.9;-3.3;5.0;0.5;;;;;12.03.2013
2013072;2013;3;13;11.76;4.5;-8.3;0.0;0.5;;;;;13.03.2013
2013073;2013;3;14;15.18;5.4;-3.4;0.0;1.0;;;;;14.03.2013
2013074;2013;3;15;12.77;7.6;-4.5;0.0;1.1;;;;;15.03.2013
2013075;2013;3;16;6.07;8.4;3.8;0.5;1.5;;;;;16.03.2013
2013076;2013;3;17;9.32;10.8;2.8;3.5;1.6;;;;;17.03.2013
2013077;2013;3;18;4.32;6.4;0.5;10.0;0.5;;;;;18.03.2013
2013078;2013;3;19;8.75;10.1;2.3;4.5;1.1;;;;;19.03.2013
2013079;2013;3;20;10.50;9.2;2.9;0.5;1.3;;;;;20.03.2013
2013080;2013;3;21;6.07;8.3;-1.2;2.5;0.6;;;;;21.03.2013
2013081;2013;3;22;10.07;13.1;4.3;0.0;1.9;;;;;22.03.2013
2013082;2013;3;23;7.68;13.1;6.3;0.0;1.4;;;;;23.03.2013
2013083;2013;3;24;3.28;4.3;3.0;0.0;0.6;;;;;24.03.2013
2013084;2013;3;25;12.17;6.8;0.6;0.0;1.7;;;;;25.03.2013
2013085;2013;3;26;6.92;5.2;1.4;0.0;1.3;;;;;26.03.2013
2013086;2013;3;27;9.31;6.5;1.3;0.0;1.6;;;;;27.03.2013
2013087;2013;3;28;11.01;7.4;1.6;0.0;1.5;;;;;28.03.2013
2013088;2013;3;29;17.26;6.4;-5.0;0.0;1.6;;;;;29.03.2013
2013089;2013;3;30;9.40;6.3;0.1;0.0;1.8;;;;;30.03.2013
2013090;2013;3;31;16.22;6.0;-2.6;0.0;1.6;;;;;31.03.2013
2013091;2013;4;1;20.02;8.3;-1.6;0.0;2.4;;;;;01.04.2013
2013092;2013;4;2;20.63;9.5;-1.2;0.0;2.6;;;;;02.04.2013
2013093;2013;4;3;16.04;8.4;-0.9;0.0;1.9;;;;;03.04.2013
2013094;2013;4;4;9.42;7.7;0.4;3.0;1.8;;;;;04.04.2013
2013095;2013;4;5;5.05;4.4;0.5;9.5;0.8;;;;;05.04.2013
2013096;2013;4;6;9.71;7.7;1.5;0.0;1.5;;;;;06.04.2013
2013097;2013;4;7;18.37;10.4;-3.2;0.0;1.7;;;;;07.04.2013
2013098;2013;4;8;8.65;10.5;3.9;3.0;1.5;;;;;08.04.2013
2013099;2013;4;9;10.66;12.1;5.5;6.0;1.4;;;;;09.04.2013
2013100;2013;4;10;7.30;12.3;6.7;5.0;1.3;;;;;10.04.2013
2013101;2013;4;11;10.55;16.1;9.6;4.2;2.5;;;;;11.04.2013
2013102;2013;4;12;13.03;14.2;8.1;3.0;2.4;;;;;12.04.2013
2013103;2013;4;13;7.28;13.3;5.2;2.5;0.9;;;;;13.04.2013
2013104;2013;4;14;20.73;25.1;11.9;0.0;4.7;;;;;14.04.2013
2013105;2013;4;15;17.74;19.5;8.6;0.5;3.2;;;;;15.04.2013
2013106;2013;4;16;9.89;16.8;8.6;0.5;1.9;;;;;16.04.2013
2013107;2013;4;17;18.52;23.4;10.9;0.0;3.9;;;;;17.04.2013
2013108;2013;4;18;19.67;16.5;9.0;0.0;3.7;;;;;18.04.2013
2013109;2013;4;19;14.15;12.5;5.2;0.0;2.2;;;;;19.04.2013
2013110;2013;4;20;23.99;13.2;2.4;0.5;2.9;;;;;20.04.2013
2013111;2013;4;21;23.76;14.0;-0.4;0.0;2.6;;;;;21.04.2013
2013112;2013;4;22;16.73;15.6;0.2;0.0;2.1;;;;;22.04.2013
2013113;2013;4;23;15.20;18.4;4.3;0.0;2.3;;;;;23.04.2013
2013114;2013;4;24;23.99;22.5;3.0;0.0;3.0;;;;;24.04.2013
2013115;2013;4;25;23.73;26.6;5.8;0.0;3.7;;;;;25.04.2013
2013116;2013;4;26;6.93;11.9;7.7;0.0;1.6;;;;;26.04.2013
2013117;2013;4;27;15.52;10.7;4.3;1.0;2.2;;;;;27.04.2013
2013118;2013;4;28;19.60;12.2;2.0;0.0;2.4;;;;;28.04.2013
2013119;2013;4;29;17.87;14.4;-2.0;0.0;2.6;;;;;29.04.2013
2013120;2013;4;30;18.21;16.0;1.6;0.0;2.8;;;;;30.04.2013
2013121;2013;5;1;7.29;14.1;5.0;7.0;1.3;;;;;01.05.2013
2013122;2013;5;2;7.71;13.5;7.4;0.0;1.2;;;;;02.05.2013
2013123;2013;5;3;24.18;17.4;5.1;0.0;3.8;;;;;03.05.2013
2013124;2013;5;4;15.42;16.0;2.8;0.0;2.1;;;;;04.05.2013
2013125;2013;5;5;20.20;17.2;8.8;0.0;3.0;;;;;05.05.2013
2013126;2013;5;6;24.85;21.0;2.0;0.0;3.2;;;;;06.05.2013
2013127;2013;5;7;23.98;22.6;4.5;3.5;3.6;;;;;07.05.2013
2013128;2013;5;8;14.22;20.7;9.4;4.0;2.9;;;;;08.05.2013
2013129;2013;5;9;21.12;17.0;5.5;0.0;3.6;;;;;09.05.2013
2013130;2013;5;10;9.72;16.1;9.8;0.0;2.3;;;;;10.05.2013
2013131;2013;5;11;16.46;15.3;9.2;1.0;3.1;;;;;11.05.2013
2013132;2013;5;12;18.85;15.5;6.6;1.5;3.1;;;;;12.05.2013
2013133;2013;5;13;15.70;16.7;10.4;0.0;3.3;;;;;13.05.2013
2013134;2013;5;14;9.19;13.0;8.0;1.0;2.0;;;;;14.05.2013
2013135;2013;5;15;18.87;15.5;5.9;2.0;3.1;;;;;15.05.2013
2013136;2013;5;16;19.75;17.5;3.9;13.0;2.8;;;;;16.05.2013
2013137;2013;5;17;15.31;16.3;2.3;0.0;2.1;;;;;17.05.2013
2013138;2013;5;18;17.19;14.9;5.2;11.5;2.2;;;;;18.05.2013
2013139;2013;5;19;7.48;14.2;9.0;7.0;1.3;;;;;19.05.2013
2013140;2013;5;20;2.43;13.4;9.5;13.5;0.5;;;;;20.05.2013
2013141;2013;5;21;5.60;13.5;10.8;0.0;1.1;;;;;21.05.2013
2013142;2013;5;22;18.01;15.5;7.6;0.0;2.7;;;;;22.05.2013
2013143;2013;5;23;19.61;12.0;5.1;1.5;3.0;;;;;23.05.2013
2013144;2013;5;24;10.96;9.9;2.7;15.0;1.3;;;;;24.05.2013
2013145;2013;5;25;20.13;14.3;4.9;0.0;2.8;;;;;25.05.2013
2013146;2013;5;26;23.72;18.1;4.1;0.0;3.4;;;;;26.05.2013
2013147;2013;5;27;25.36;19.5;2.0;3.5;3.4;;;;;27.05.2013
2013148;2013;5;28;13.82;14.7;10.1;4.5;2.6;;;;;28.05.2013
2013149;2013;5;29;18.53;17.0;2.2;0.0;2.7;;;;;29.05.2013
2013150;2013;5;30;10.15;16.2;9.8;2.0;1.9;;;;;30.05.2013
2013151;2013;5;31;14.96;17.3;10.3;0.0;2.7;;;;;31.05.2013
2013152;2013;6;1;23.22;19.0;10.1;0.0;3.7;;;;;01.06.2013
2013153;2013;6;2;21.54;18.2;8.0;0.0;3.3;;;;;02.06.2013
2013154;2013;6;3;17.60;17.1;6.1;0.0;2.7;;;;;03.06.2013
2013155;2013;6;4;29.24;18.5;6.2;0.0;3.9;;;;;04.06.2013
2013156;2013;6;5;26.17;23.2;7.5;0.0;4.1;;;;;05.06.2013
2013157;2013;6;6;24.94;26.9;11.3;0.0;4.7;;;;;06.06.2013
2013158;2013;6;7;27.99;27.4;14.9;0.0;5.9;;;;;07.06.2013
2013159;2013;6;8;24.63;23.9;13.8;0.0;4.7;;;;;08.06.2013
2013160;2013;6;9;4.46;15.0;11.1;0.0;1.2;;;;;09.06.2013
2013161;2013;6;10;21.17;20.6;9.0;0.0;3.3;;;;;10.06.2013
2013162;2013;6;11;10.79;20.6;9.6;0.5;2.0;;;;;11.06.2013
2013163;2013;6;12;11.72;21.4;15.2;0.0;2.7;;;;;12.06.2013
2013164;2013;6;13;9.63;18.0;13.5;3.0;2.5;;;;;13.06.2013
2013165;2013;6;14;22.75;20.9;4.5;0.0;3.5;;;;;14.06.2013
2013166;2013;6;15;22.80;19.2;11.0;0.0;4.2;;;;;15.06.2013
2013167;2013;6;16;20.28;21.4;7.8;1.0;3.6;;;;;16.06.2013
2013168;2013;6;17;17.04;25.8;12.9;3.5;3.5;;;;;17.06.2013
2013169;2013;6;18;15.45;23.6;16.1;3.0;3.3;;;;;18.06.2013
2013170;2013;6;19;13.98;24.3;13.6;2.6;2.8;;;;;19.06.2013
2013171;2013;6;20;18.49;24.1;14.0;1.6;3.7;;;;;20.06.2013
2013172;2013;6;21;12.18;20.7;13.5;1.0;2.6;;;;;21.06.2013
2013173;2013;6;22;10.32;19.3;13.6;2.8;2.3;;;;;22.06.2013
2013174;2013;6;23;11.79;16.4;11.4;3.6;2.6;;;;;23.06.2013
2013175;2013;6;24;22.91;17.4;10.5;0.2;4.1;;;;;24.06.2013
2013176;2013;6;25;17.71;18.7;5.2;0.0;2.8;;;;;25.06.2013
2013177;2013;6;26;21.92;20.7;3.3;0.0;3.3;;;;;26.06.2013
2013178;2013;6;27;22.54;21.1;9.4;1.5;3.7;;;;;27.06.2013
2013179;2013;6;28;9.14;18.7;11.7;1.0;1.8;;;;;28.06.2013
2013180;2013;6;29;21.29;19.9;13.5;0.5;4.1;;;;;29.06.2013
2013181;2013;6;30;23.27;24.2;6.7;0.0;3.6;;;;;30.06.2013
2013182;2013;7;1;19.28;21.6;10.0;0.0;3.4;;;;;01.07.2013
2013183;2013;7;2;13.94;23.5;7.8;3.0;2.4;;;;;02.07.2013
2013184;2013;7;3;9.02;18.9;14.3;0.0;2.3;;;;;03.07.2013
2013185;2013;7;4;12.35;23.8;13.5;0.0;2.8;;;;;04.07.2013
2013186;2013;7;5;28.18;24.1;14.8;0.0;4.8;;;;;05.07.2013
2013187;2013;7;6;26.28;27.2;9.6;0.0;4.3;;;;;06.07.2013
2013188;2013;7;7;25.73;28.8;15.7;0.0;5.2;;;;;07.07.2013
2013189;2013;7;8;28.43;28.2;14.4;0.0;5.6;;;;;08.07.2013
2013190;2013;7;9;27.53;28.4;15.0;0.0;5.6;;;;;09.07.2013
2013191;2013;7;10;27.18;26.4;12.5;0.0;5.3;;;;;10.07.2013
2013192;2013;7;11;25.49;22.1;11.8;0.0;4.8;;;;;11.07.2013
2013193;2013;7;12;27.04;24.4;9.3;0.0;4.4;;;;;12.07.2013
2013194;2013;7;13;25.78;26.1;10.8;0.0;4.4;;;;;13.07.2013
2013195;2013;7;14;27.19;30.1;10.3;0.0;4.9;;;;;14.07.2013
2013196;2013;7;15;23.30;29.4;13.4;0.0;4.6;;;;;15.07.2013
2013197;2013;7;16;20.18;27.7;16.2;0.0;4.8;;;;;16.07.2013
2013198;2013;7;17;24.50;29.9;16.5;0.0;5.5;;;;;17.07.2013
2013199;2013;7;18;23.67;29.8;14.4;0.0;5.4;;;;;18.07.2013
2013200;2013;7;19;26.60;30.4;16.0;0.0;6.4;;;;;19.07.2013
2013201;2013;7;20;26.75;29.6;17.7;0.0;6.4;;;;;20.07.2013
2013202;2013;7;21;22.18;33.5;16.1;0.0;5.6;;;;;21.07.2013
2013203;2013;7;22;18.63;33.1;18.7;7.5;5.4;;;;;22.07.2013
2013204;2013;7;23;15.28;28.7;19.2;6.5;3.9;;;;;23.07.2013
2013205;2013;7;24;17.38;28.6;15.8;6.0;3.7;;;;;24.07.2013
2013206;2013;7;25;17.55;28.6;15.9;1.5;4.0;;;;;25.07.2013
2013207;2013;7;26;15.92;28.8;19.2;14.0;3.7;;;;;26.07.2013
2013208;2013;7;27;17.87;28.1;16.0;29.5;4.1;;;;;27.07.2013
2013209;2013;7;28;23.83;26.1;13.3;0.0;4.7;;;;;28.07.2013
2013210;2013;7;29;16.51;25.4;14.4;5.0;3.7;;;;;29.07.2013
2013211;2013;7;30;8.53;22.5;14.2;2.5;2.0;;;;;30.07.2013
2013212;2013;7;31;19.87;27.3;16.7;0.0;4.2;;;;;31.07.2013
2013213;2013;8;1;25.74;35.7;15.4;0.0;6.6;;;;;01.08.2013
2013214;2013;8;2;19.74;29.9;16.0;0.0;4.7;;;;;02.08.2013
2013215;2013;8;3;19.70;25.6;15.6;0.0;4.7;;;;;03.08.2013
2013216;2013;8;4;24.94;26.7;9.8;0.0;4.5;;;;;04.08.2013
2013217;2013;8;5;18.69;27.9;10.3;0.0;4.2;;;;;05.08.2013
2013218;2013;8;6;15.70;24.8;13.6;0.0;3.4;;;;;06.08.2013
2013219;2013;8;7;8.84;20.5;15.5;10.5;2.1;;;;;07.08.2013
