*WEATHER;DATA;:;;;;;;;;;;;Latitude = 47.904167 § Longitude = 1.521944 § Altitude = 129
2013220;2013;8;8;18.14;24.0;14.9;0.0;3.6;;;;;08.08.2013
2013221;2013;8;9;18.95;23.4;13.0;0.0;3.7;;;;;09.08.2013
2013222;2013;8;10;23.40;22.9;10.2;0.0;4.1;;;;;10.08.2013
2013223;2013;8;11;16.85;24.5;10.5;0.0;3.2;;;;;11.08.2013
2013224;2013;8;12;20.92;24.5;15.6;0.0;4.5;;;;;12.08.2013
2013225;2013;8;13;21.09;23.2;8.1;0.0;3.7;;;;;13.08.2013
2013226;2013;8;14;23.80;25.3;7.9;0.0;4.0;;;;;14.08.2013
2013227;2013;8;15;23.60;27.5;9.1;0.0;4.1;;;;;15.08.2013
2013228;2013;8;16;20.67;29.2;10.1;0.0;4.2;;;;;16.08.2013
2013229;2013;8;17;17.55;26.9;12.7;0.0;3.9;;;;;17.08.2013
2013230;2013;8;18;8.56;24.0;18.1;1.0;2.8;;;;;18.08.2013
2013231;2013;8;19;19.74;23.9;12.2;0.0;4.1;;;;;19.08.2013
2013232;2013;8;20;23.09;24.9;6.7;0.0;3.6;;;;;20.08.2013
2013233;2013;8;21;22.69;26.6;8.4;0.0;4.0;;;;;21.08.2013
2013234;2013;8;22;19.62;28.2;13.9;0.0;4.6;;;;;22.08.2013
2013235;2013;8;23;21.14;31.1;12.9;0.0;4.7;;;;;23.08.2013
2013236;2013;8;24;14.25;22.5;16.5;0.0;4.4;;;;;24.08.2013
2013237;2013;8;25;7.81;18.2;10.1;3.0;1.6;;;;;25.08.2013
2013238;2013;8;26;13.36;24.3;12.1;0.0;2.8;;;;;26.08.2013
2013239;2013;8;27;12.18;22.8;14.2;0.8;3.0;;;;;27.08.2013
2013240;2013;8;28;16.93;24.4;12.5;0.0;3.5;;;;;28.08.2013
2013241;2013;8;29;18.49;25.3;8.4;0.0;3.2;;;;;29.08.2013
2013242;2013;8;30;20.38;25.9;7.8;0.0;3.5;;;;;30.08.2013
2013243;2013;8;31;10.92;24.1;11.0;0.0;2.4;;;;;31.08.2013
2013244;2013;9;1;19.40;21.3;10.5;0.0;3.5;;;;;01.09.2013
2013245;2013;9;2;20.70;26.2;6.4;0.0;3.5;;;;;02.09.2013
2013246;2013;9;3;20.53;27.5;8.1;0.0;3.6;;;;;03.09.2013
2013247;2013;9;4;20.28;32.3;12.6;0.0;4.0;;;;;04.09.2013
2013248;2013;9;5;19.69;32.1;14.5;0.0;4.4;;;;;05.09.2013
2013249;2013;9;6;10.41;21.5;14.1;0.6;2.6;;;;;06.09.2013
2013250;2013;9;7;11.30;19.1;8.6;0.0;2.3;;;;;07.09.2013
2013251;2013;9;8;16.24;21.4;5.5;0.0;3.0;;;;;08.09.2013
2013252;2013;9;9;8.97;19.8;11.2;1.4;2.5;;;;;09.09.2013
2013253;2013;9;10;13.33;20.2;9.5;0.0;2.8;;;;;10.09.2013
2013254;2013;9;11;5.92;17.3;7.4;0.0;1.6;;;;;11.09.2013
2013255;2013;9;12;6.00;17.3;11.3;0.4;1.4;;;;;12.09.2013
2013256;2013;9;13;4.85;19.2;9.7;3.0;0.7;;;;;13.09.2013
2013257;2013;9;14;2.25;17.0;12.4;33.8;0.5;;;;;14.09.2013
2013258;2013;9;15;14.29;18.1;10.2;1.2;2.5;;;;;15.09.2013
2013259;2013;9;16;11.27;16.1;10.8;2.0;2.4;;;;;16.09.2013
2013260;2013;9;17;7.12;16.9;9.0;0.8;1.7;;;;;17.09.2013
2013261;2013;9;18;11.18;18.4;14.9;0.0;3.0;;;;;18.09.2013
2013262;2013;9;19;10.61;17.0;7.1;0.2;1.8;;;;;19.09.2013
2013263;2013;9;20;16.52;20.9;13.0;0.2;2.6;;;;;20.09.2013
2013264;2013;9;21;15.53;22.3;7.2;0.0;2.0;;;;;21.09.2013
2013265;2013;9;22;13.18;21.1;10.0;0.0;1.8;;;;;22.09.2013
2013266;2013;9;23;12.61;22.6;12.4;0.2;2.2;;;;;23.09.2013
2013267;2013;9;24;18.13;26.0;10.0;0.0;2.5;;;;;24.09.2013
2013268;2013;9;25;13.25;25.8;9.4;0.0;2.1;;;;;25.09.2013
2013269;2013;9;26;9.49;24.6;15.1;0.0;2.0;;;;;26.09.2013
2013270;2013;9;27;14.65;26.5;14.2;0.6;2.7;;;;;27.09.2013
2013271;2013;9;28;6.77;24.1;16.5;8.2;1.8;;;;;28.09.2013
2013272;2013;9;29;1.70;16.6;13.7;31.8;0.5;;;;;29.09.2013
2013273;2013;9;30;5.46;18.0;13.6;0.4;1.0;;;;;30.09.2013
2013274;2013;10;1;4.61;18.3;11.2;1.2;0.7;;;;;01.10.2013
2013275;2013;10;2;6.70;19.6;13.6;0.0;1.0;;;;;02.10.2013
2013276;2013;10;3;8.90;23.4;16.0;2.8;1.8;;;;;03.10.2013
2013277;2013;10;4;5.60;19.9;15.3;2.2;1.2;;;;;04.10.2013
2013278;2013;10;5;12.65;19.4;14.0;0.0;2.0;;;;;05.10.2013
2013279;2013;10;6;8.89;19.2;10.5;0.0;1.3;;;;;06.10.2013
2013280;2013;10;7;8.54;19.6;13.5;0.0;1.4;;;;;07.10.2013
2013281;2013;10;8;7.92;18.9;12.5;0.0;1.4;;;;;08.10.2013
2013282;2013;10;9;8.83;19.0;12.9;0.4;1.7;;;;;09.10.2013
2013283;2013;10;10;9.08;12.7;6.4;0.0;1.5;;;;;10.10.2013
2013284;2013;10;11;5.70;11.4;6.6;14.4;0.9;;;;;11.10.2013
2013285;2013;10;12;7.59;12.1;6.1;0.2;1.0;;;;;12.10.2013
2013286;2013;10;13;8.26;11.8;2.1;0.2;0.7;;;;;13.10.2013
2013287;2013;10;14;5.59;16.1;6.7;8.8;0.6;;;;;14.10.2013
2013288;2013;10;15;2.45;14.9;11.3;8.8;0.4;;;;;15.10.2013
2013289;2013;10;16;3.12;18.1;9.6;3.4;1.0;;;;;16.10.2013
2013290;2013;10;17;8.52;17.0;8.5;0.4;0.8;;;;;17.10.2013
2013291;2013;10;18;10.46;17.1;7.0;0.2;1.0;;;;;18.10.2013
2013292;2013;10;19;6.21;20.8;9.4;0.6;1.0;;;;;19.10.2013
2013293;2013;10;20;7.05;19.4;12.3;0.2;1.3;;;;;20.10.2013
2013294;2013;10;21;8.00;20.9;11.6;0.2;1.2;;;;;21.10.2013
2013295;2013;10;22;3.14;18.7;13.7;1.2;1.1;;;;;22.10.2013
2013296;2013;10;23;9.63;20.0;14.2;0.2;2.0;;;;;23.10.2013
2013297;2013;10;24;7.85;19.4;11.7;1.0;1.2;;;;;24.10.2013
2013298;2013;10;25;2.74;18.8;13.9;8.4;0.8;;;;;25.10.2013
2013299;2013;10;26;5.30;20.0;14.2;1.4;1.1;;;;;26.10.2013
2013300;2013;10;27;4.70;16.3;11.5;16.0;1.1;;;;;27.10.2013
2013301;2013;10;28;5.45;15.8;11.6;8.6;1.8;;;;;28.10.2013
2013302;2013;10;29;9.53;14.6;6.3;0.2;0.9;;;;;29.10.2013
2013303;2013;10;30;8.52;14.7;2.3;0.0;0.8;;;;;30.10.2013
2013304;2013;10;31;9.21;13.5;2.0;0.2;0.4;;;;;31.10.2013
2013305;2013;11;1;1.35;15.0;8.2;19.6;1.1;;;;;01.11.2013
2013306;2013;11;2;5.26;16.3;8.9;1.4;0.5;;;;;02.11.2013
2013307;2013;11;3;8.56;12.9;6.8;13.6;1.0;;;;;03.11.2013
2013308;2013;11;4;4.16;14.6;6.3;4.2;0.9;;;;;04.11.2013
2013309;2013;11;5;2.53;14.7;2.7;4.0;0.4;;;;;05.11.2013
2013310;2013;11;6;5.02;16.1;11.2;0.0;0.7;;;;;06.11.2013
2013311;2013;11;7;5.21;16.9;13.0;10.2;1.0;;;;;07.11.2013
2013312;2013;11;8;3.10;14.2;10.8;7.2;0.9;;;;;08.11.2013
2013313;2013;11;9;2.82;13.2;4.6;19.0;0.7;;;;;09.11.2013
2013314;2013;11;10;7.20;11.4;5.3;0.0;0.7;;;;;10.11.2013
2013315;2013;11;11;6.72;9.6;0.0;0.2;0.0;;;;;11.11.2013
2013316;2013;11;12;2.94;11.4;7.3;2.2;0.3;;;;;12.11.2013
2013317;2013;11;13;8.24;11.6;6.3;0.2;0.3;;;;;13.11.2013
2013318;2013;11;14;4.15;10.4;0.3;0.4;0.4;;;;;14.11.2013
2013319;2013;11;15;2.95;8.9;3.0;0.4;0.4;;;;;15.11.2013
2013320;2013;11;16;3.73;5.2;0.8;0.0;0.1;;;;;16.11.2013
2013321;2013;11;17;1.00;4.7;3.1;0.0;0.1;;;;;17.11.2013
2013322;2013;11;18;1.56;6.0;4.3;0.0;0.2;;;;;18.11.2013
2013323;2013;11;19;2.44;7.3;0.0;1.0;0.3;;;;;19.11.2013
2013324;2013;11;20;5.65;5.3;-1.0;5.8;0.0;;;;;20.11.2013
2013325;2013;11;21;1.76;3.5;1.7;1.8;0.2;;;;;21.11.2013
2013326;2013;11;22;2.72;4.5;1.3;0.0;0.3;;;;;22.11.2013
2013327;2013;11;23;1.18;6.0;4.2;0.0;0.4;;;;;23.11.2013
2013328;2013;11;24;4.66;7.1;1.2;0.0;0.0;;;;;24.11.2013
2013329;2013;11;25;4.11;7.2;3.8;0.0;0.2;;;;;25.11.2013
2013330;2013;11;26;4.56;6.4;2.3;0.0;0.0;;;;;26.11.2013
2013331;2013;11;27;3.36;6.9;3.4;0.0;0.2;;;;;27.11.2013
2013332;2013;11;28;3.02;5.6;-0.8;0.2;0.1;;;;;28.11.2013
2013333;2013;11;29;2.36;8.9;4.1;0.0;0.1;;;;;29.11.2013
2013334;2013;11;30;3.98;7.9;1.5;0.2;0.0;;;;;30.11.2013
2013335;2013;12;1;2.23;7.5;3.2;0.0;0.3;;;;;01.12.2013
2013336;2013;12;2;3.57;8.0;3.8;0.0;0.3;;;;;02.12.2013
2013337;2013;12;3;6.07;8.2;-1.6;0.2;0.0;;;;;03.12.2013
2013338;2013;12;4;1.91;5.0;-2.1;0.2;0.0;;;;;04.12.2013
2013339;2013;12;5;2.45;7.9;3.7;0.4;0.3;;;;;05.12.2013
2013340;2013;12;6;2.65;8.3;3.0;0.0;0.2;;;;;06.12.2013
2013341;2013;12;7;2.22;6.9;0.3;0.0;0.1;;;;;07.12.2013
2013342;2013;12;8;5.88;8.8;0.0;0.0;0.0;;;;;08.12.2013
2013343;2013;12;9;6.04;6.7;-2.6;0.2;0.0;;;;;09.12.2013
2013344;2013;12;10;6.97;9.9;-3.6;0.2;0.0;;;;;10.12.2013
2013345;2013;12;11;7.31;5.9;-4.3;0.2;0.0;;;;;11.12.2013
2013346;2013;12;12;3.92;7.4;-3.6;0.2;0.0;;;;;12.12.2013
2013347;2013;12;13;3.85;5.4;-3.5;3.6;0.0;;;;;13.12.2013
2013348;2013;12;14;2.91;6.2;1.7;0.0;0.0;;;;;14.12.2013
2013349;2013;12;15;5.16;9.0;1.2;0.0;0.0;;;;;15.12.2013
2013350;2013;12;16;5.70;11.2;0.6;0.0;0.0;;;;;16.12.2013
2013351;2013;12;17;4.23;8.6;0.0;0.0;0.0;;;;;17.12.2013
2013352;2013;12;18;2.54;10.2;6.3;4.2;0.2;;;;;18.12.2013
2013353;2013;12;19;4.32;9.4;3.0;0.2;0.0;;;;;19.12.2013
2013354;2013;12;20;5.44;8.3;1.0;0.0;0.0;;;;;20.12.2013
2013355;2013;12;21;2.67;7.1;1.3;0.6;0.4;;;;;21.12.2013
2013356;2013;12;22;1.38;10.5;3.6;5.4;0.0;;;;;22.12.2013
2013357;2013;12;23;2.29;11.4;6.7;1.8;0.6;;;;;23.12.2013
2013358;2013;12;24;0.92;11.5;8.6;15.8;1.0;;;;;24.12.2013
2013359;2013;12;25;3.54;9.2;4.9;3.4;0.1;;;;;25.12.2013
2013360;2013;12;26;5.64;8.2;2.5;0.8;0.0;;;;;26.12.2013
2013361;2013;12;27;1.62;13.1;2.8;4.2;0.0;;;;;27.12.2013
2013362;2013;12;28;1.86;8.3;4.7;2.2;0.2;;;;;28.12.2013
2013363;2013;12;29;5.60;8.0;2.8;0.2;0.0;;;;;29.12.2013
2013364;2013;12;30;1.90;6.6;0.3;0.8;0.0;;;;;30.12.2013
2013365;2013;12;31;2.91;9.1;4.5;2.4;0.4;;;;;31.12.2013
2014001;2014;1;1;2.03;10.3;6.5;7.8;0.5;;;;;01.01.2014
2014002;2014;1;2;5.07;11.5;7.8;0.2;0.2;;;;;02.01.2014
2014003;2014;1;3;4.15;13.0;7.9;0.0;0.6;;;;;03.01.2014
2014004;2014;1;4;3.78;12.2;6.4;0.6;0.7;;;;;04.01.2014
2014005;2014;1;5;3.65;10.5;3.1;0.2;0.2;;;;;05.01.2014
2014006;2014;1;6;1.69;12.8;7.6;3.0;0.5;;;;;06.01.2014
2014007;2014;1;7;3.23;12.0;7.1;0.4;0.1;;;;;07.01.2014
2014008;2014;1;8;4.76;13.7;7.6;0.0;0.0;;;;;08.01.2014
2014009;2014;1;9;1.23;10.3;8.1;0.0;0.5;;;;;09.01.2014
2014010;2014;1;10;2.10;6.8;4.1;0.2;0.0;;;;;10.01.2014
2014011;2014;1;11;2.70;7.7;5.0;0.2;0.1;;;;;11.01.2014
2014012;2014;1;12;3.65;9.5;2.2;0.4;0.0;;;;;12.01.2014
2014013;2014;1;13;5.47;10.7;5.6;1.0;0.1;;;;;13.01.2014
2014014;2014;1;14;5.47;7.7;3.4;0.2;0.1;;;;;14.01.2014
2014015;2014;1;15;0.80;7.9;1.1;5.4;0.0;;;;;15.01.2014
2014016;2014;1;16;3.33;10.3;7.1;3.8;0.6;;;;;16.01.2014
2014017;2014;1;17;6.23;10.7;4.6;0.2;0.4;;;;;17.01.2014
2014018;2014;1;18;5.20;10.4;1.4;7.8;0.1;;;;;18.01.2014
2014019;2014;1;19;5.72;8.2;4.3;0.2;0.0;;;;;19.01.2014
2014020;2014;1;20;4.70;7.1;1.9;0.0;0.1;;;;;20.01.2014
2014021;2014;1;21;1.74;5.1;1.5;0.0;0.3;;;;;21.01.2014
2014022;2014;1;22;1.76;5.7;0.1;5.8;0.2;;;;;22.01.2014
2014023;2014;1;23;2.38;7.3;3.5;0.2;0.1;;;;;23.01.2014
2014024;2014;1;24;2.28;6.1;5.0;5.4;0.3;;;;;24.01.2014
2014025;2014;1;25;2.49;9.2;3.0;0.8;0.3;;;;;25.01.2014
2014026;2014;1;26;1.26;10.8;4.6;5.0;0.4;;;;;26.01.2014
2014027;2014;1;27;6.32;8.0;2.2;0.0;0.6;;;;;27.01.2014
2014028;2014;1;28;2.95;6.6;1.7;4.4;0.2;;;;;28.01.2014
2014029;2014;1;29;2.66;6.1;3.8;0.4;0.3;;;;;29.01.2014
2014030;2014;1;30;2.33;6.6;3.3;0.0;0.3;;;;;30.01.2014
2014031;2014;1;31;6.35;8.3;-1.3;6.6;0.0;;;;;31.01.2014
2014032;2014;2;1;5.00;9.3;5.7;3.4;0.8;;;;;01.02.2014
2014033;2014;2;2;7.91;9.1;0.3;0.2;0.2;;;;;02.02.2014
2014034;2014;2;3;9.11;8.8;-0.1;0.0;0.2;;;;;03.02.2014
2014035;2014;2;4;7.12;9.4;2.2;2.0;0.6;;;;;04.02.2014
2014036;2014;2;5;6.23;10.0;5.5;0.6;1.1;;;;;05.02.2014
2014037;2014;2;6;4.22;13.2;4.5;2.2;1.1;;;;;06.02.2014
2014038;2014;2;7;8.65;10.8;7.2;2.0;1.6;;;;;07.02.2014
2014039;2014;2;8;4.09;9.6;6.2;1.6;1.5;;;;;08.02.2014
2014040;2014;2;9;6.35;8.5;3.0;0.0;0.8;;;;;09.02.2014
2014041;2014;2;10;4.86;8.5;3.5;0.6;0.7;;;;;10.02.2014
2014042;2014;2;11;3.43;7.0;0.5;1.0;0.4;;;;;11.02.2014
2014043;2014;2;12;7.01;8.5;0.7;8.4;0.4;;;;;12.02.2014
2014044;2014;2;13;5.28;9.1;5.2;15.0;1.0;;;;;13.02.2014
2014045;2014;2;14;3.98;14.1;2.8;4.6;0.8;;;;;14.02.2014
2014046;2014;2;15;4.93;9.9;6.6;1.6;1.1;;;;;15.02.2014
2014047;2014;2;16;8.47;11.0;3.7;2.4;0.8;;;;;16.02.2014
2014048;2014;2;17;10.98;11.6;1.5;0.0;0.7;;;;;17.02.2014
2014049;2014;2;18;4.61;9.8;2.6;1.6;0.6;;;;;18.02.2014
2014050;2014;2;19;5.75;11.1;4.3;0.6;0.5;;;;;19.02.2014
2014051;2014;2;20;1.91;11.1;7.5;2.8;0.5;;;;;20.02.2014
2014052;2014;2;21;8.65;9.6;4.6;0.0;1.2;;;;;21.02.2014
2014053;2014;2;22;3.05;10.0;3.8;14.8;0.5;;;;;22.02.2014
2014054;2014;2;23;11.33;12.5;4.5;0.0;1.0;;;;;23.02.2014
2014055;2014;2;24;12.25;15.3;1.2;0.6;1.1;;;;;24.02.2014
2014056;2014;2;25;6.59;11.4;7.1;0.6;1.5;;;;;25.02.2014
2014057;2014;2;26;11.77;10.6;2.5;0.0;0.9;;;;;26.02.2014
2014058;2014;2;27;5.48;10.7;1.9;16.4;0.9;;;;;27.02.2014
2014059;2014;2;28;7.06;8.8;4.9;4.0;1.0;;;;;28.02.2014
2014060;2014;3;1;10.31;8.8;3.5;0.0;1.1;;;;;01.03.2014
2014061;2014;3;2;11.41;9.8;-0.7;4.0;0.9;;;;;02.03.2014
2014062;2014;3;3;9.11;9.1;3.8;2.2;1.2;;;;;03.03.2014
2014063;2014;3;4;11.15;10.5;1.7;0.2;0.9;;;;;04.03.2014
2014064;2014;3;5;13.75;12.5;-0.2;0.0;1.0;;;;;05.03.2014
2014065;2014;3;6;15.09;14.2;-0.1;0.0;1.2;;;;;06.03.2014
2014066;2014;3;7;13.78;15.7;0.0;0.0;1.2;;;;;07.03.2014
2014067;2014;3;8;15.97;19.1;2.1;0.0;1.8;;;;;08.03.2014
2014068;2014;3;9;16.29;21.8;3.0;0.0;2.0;;;;;09.03.2014
2014069;2014;3;10;15.88;19.9;1.8;0.0;1.8;;;;;10.03.2014
2014070;2014;3;11;14.19;17.1;5.3;0.2;1.9;;;;;11.03.2014
2014071;2014;3;12;16.12;16.8;3.7;0.0;1.8;;;;;12.03.2014
2014072;2014;3;13;15.31;18.3;1.1;0.0;1.5;;;;;13.03.2014
2014073;2014;3;14;14.67;18.2;2.9;0.0;1.6;;;;;14.03.2014
2014074;2014;3;15;11.32;15.4;5.0;0.2;1.7;;;;;15.03.2014
2014075;2014;3;16;17.36;17.2;3.3;0.2;1.9;;;;;16.03.2014
2014076;2014;3;17;12.49;13.9;2.8;0.2;1.3;;;;;17.03.2014
2014077;2014;3;18;6.32;11.6;2.5;0.0;0.9;;;;;18.03.2014
2014078;2014;3;19;17.17;16.3;2.7;0.0;1.7;;;;;19.03.2014
2014079;2014;3;20;18.29;20.0;3.6;0.2;2.7;;;;;20.03.2014
2014080;2014;3;21;8.81;13.5;8.8;0.0;2.3;;;;;21.03.2014
2014081;2014;3;22;11.02;12.5;6.5;2.4;2.5;;;;;22.03.2014
2014082;2014;3;23;14.83;10.1;0.3;0.2;1.7;;;;;23.03.2014
2014083;2014;3;24;15.94;10.8;-0.4;3.2;1.6;;;;;24.03.2014
2014084;2014;3;25;8.84;10.6;5.0;3.6;1.3;;;;;25.03.2014
2014085;2014;3;26;14.31;10.6;2.1;0.0;1.7;;;;;26.03.2014
2014086;2014;3;27;13.60;10.8;2.3;0.6;1.6;;;;;27.03.2014
2014087;2014;3;28;16.87;16.3;2.6;0.0;2.5;;;;;28.03.2014
2014088;2014;3;29;17.87;20.6;4.6;0.0;3.2;;;;;29.03.2014
2014089;2014;3;30;10.01;18.0;6.7;0.0;2.0;;;;;30.03.2014
2014090;2014;3;31;11.47;17.4;6.8;0.0;1.9;;;;;31.03.2014
2014091;2014;4;1;17.52;20.7;7.9;0.0;2.6;;;;;01.04.2014
2014092;2014;4;2;13.34;21.1;8.6;0.0;2.6;;;;;02.04.2014
2014093;2014;4;3;6.27;15.4;11.7;3.8;1.5;;;;;03.04.2014
2014094;2014;4;4;7.12;13.5;10.2;0.0;1.4;;;;;04.04.2014
2014095;2014;4;5;17.34;17.1;5.1;0.0;2.2;;;;;05.04.2014
2014096;2014;4;6;7.86;18.4;8.9;0.2;1.4;;;;;06.04.2014
2014097;2014;4;7;17.21;22.9;9.8;0.2;3.6;;;;;07.04.2014
2014098;2014;4;8;15.49;13.9;5.9;0.0;2.6;;;;;08.04.2014
2014099;2014;4;9;21.82;15.6;1.3;0.0;2.5;;;;;09.04.2014
2014100;2014;4;10;22.58;20.2;4.1;0.0;3.2;;;;;10.04.2014
2014101;2014;4;11;15.11;17.7;6.5;0.0;2.6;;;;;11.04.2014
2014102;2014;4;12;20.46;17.8;5.2;0.0;2.9;;;;;12.04.2014
2014103;2014;4;13;16.91;15.2;4.2;0.0;2.3;;;;;13.04.2014
2014104;2014;4;14;23.62;16.6;3.1;0.0;3.1;;;;;14.04.2014
2014105;2014;4;15;24.37;14.6;3.0;0.0;3.3;;;;;15.04.2014
2014106;2014;4;16;24.36;16.1;2.7;0.0;3.5;;;;;16.04.2014
2014107;2014;4;17;24.43;19.9;2.6;0.0;3.3;;;;;17.04.2014
2014108;2014;4;18;18.23;15.9;9.2;0.0;3.4;;;;;18.04.2014
2014109;2014;4;19;18.69;14.1;0.9;1.0;2.5;;;;;19.04.2014
2014110;2014;4;20;21.61;16.9;2.9;0.6;2.9;;;;;20.04.2014
2014111;2014;4;21;8.82;15.6;9.1;1.0;1.7;;;;;21.04.2014
2014112;2014;4;22;17.01;18.2;4.8;3.6;2.5;;;;;22.04.2014
2014113;2014;4;23;17.18;18.8;4.9;0.8;2.5;;;;;23.04.2014
2014114;2014;4;24;15.37;19.6;9.1;48.0;2.6;;;;;24.04.2014
2014115;2014;4;25;11.48;15.5;10.5;2.0;2.2;;;;;25.04.2014
2014116;2014;4;26;10.47;15.4;6.3;6.6;2.0;;;;;26.04.2014
2014117;2014;4;27;9.94;13.1;7.0;9.0;1.7;;;;;27.04.2014
2014118;2014;4;28;17.28;15.0;8.4;2.4;2.8;;;;;28.04.2014
2014119;2014;4;29;6.84;12.3;5.1;12.8;1.0;;;;;29.04.2014
2014120;2014;4;30;14.87;16.3;8.8;0.0;2.5;;;;;30.04.2014
2014121;2014;5;1;11.69;16.5;7.3;2.8;2.0;;;;;01.05.2014
2014122;2014;5;2;10.32;15.6;7.9;0.0;2.0;;;;;02.05.2014
2014123;2014;5;3;20.69;14.2;4.7;0.0;3.1;;;;;03.05.2014
2014124;2014;5;4;25.73;16.4;2.8;0.0;3.5;;;;;04.05.2014
2014125;2014;5;5;25.77;22.0;2.8;0.0;3.8;;;;;05.05.2014
2014126;2014;5;6;15.87;20.8;9.7;1.2;3.3;;;;;06.05.2014
2014127;2014;5;7;14.59;17.0;9.5;0.8;2.7;;;;;07.05.2014
2014128;2014;5;8;10.42;15.7;8.5;0.6;2.0;;;;;08.05.2014
2014129;2014;5;9;21.21;18.6;12.2;0.0;4.1;;;;;09.05.2014
2014130;2014;5;10;8.74;16.7;9.5;3.2;2.2;;;;;10.05.2014
2014131;2014;5;11;21.56;15.1;8.6;2.2;3.8;;;;;11.05.2014
2014132;2014;5;12;17.86;14.6;5.7;1.6;2.8;;;;;12.05.2014
2014133;2014;5;13;21.14;15.9;5.2;2.2;3.2;;;;;13.05.2014
2014134;2014;5;14;20.10;17.5;4.2;0.8;3.0;;;;;14.05.2014
2014135;2014;5;15;29.07;16.9;4.9;0.0;4.3;;;;;15.05.2014
2014136;2014;5;16;28.97;19.3;5.7;0.0;4.6;;;;;16.05.2014
2014137;2014;5;17;28.32;21.2;7.2;0.0;4.6;;;;;17.05.2014
2014138;2014;5;18;28.06;23.7;6.4;0.0;4.5;;;;;18.05.2014
2014139;2014;5;19;27.56;24.9;9.1;0.0;5.3;;;;;19.05.2014
2014140;2014;5;20;5.19;17.3;11.6;13.4;1.2;;;;;20.05.2014
2014141;2014;5;21;5.10;16.7;11.2;43.6;1.2;;;;;21.05.2014
2014142;2014;5;22;22.63;19.3;7.9;0.0;4.0;;;;;22.05.2014
2014143;2014;5;23;13.17;15.7;9.0;2.2;2.4;;;;;23.05.2014
2014144;2014;5;24;15.99;16.1;7.3;14.0;2.7;;;;;24.05.2014
2014145;2014;5;25;13.73;17.6;5.4;0.8;2.0;;;;;25.05.2014
2014146;2014;5;26;13.48;18.3;10.2;5.8;2.6;;;;;26.05.2014
2014147;2014;5;27;20.68;17.5;8.5;0.8;3.5;;;;;27.05.2014
2014148;2014;5;28;9.34;15.4;8.2;6.2;1.6;;;;;28.05.2014
2014149;2014;5;29;16.81;18.4;9.0;0.0;2.8;;;;;29.05.2014
2014150;2014;5;30;24.31;21.3;8.1;0.2;3.9;;;;;30.05.2014
2014151;2014;5;31;27.28;20.6;10.9;0.0;4.7;;;;;31.05.2014
2014152;2014;6;1;19.47;18.7;8.5;0.0;3.3;;;;;01.06.2014
2014153;2014;6;2;19.55;19.7;9.7;0.0;3.3;;;;;02.06.2014
2014154;2014;6;3;14.85;19.1;11.6;3.8;2.8;;;;;03.06.2014
2014155;2014;6;4;15.44;17.5;12.4;2.8;3.3;;;;;04.06.2014
2014156;2014;6;5;28.91;19.1;6.8;0.0;4.4;;;;;05.06.2014
2014157;2014;6;6;26.93;28.2;9.1;0.0;5.1;;;;;06.06.2014
2014158;2014;6;7;21.99;25.8;16.4;3.4;4.6;;;;;07.06.2014
2014159;2014;6;8;26.55;27.6;17.1;1.6;5.4;;;;;08.06.2014
2014160;2014;6;9;17.45;26.0;14.8;34.2;3.6;;;;;09.06.2014
2014161;2014;6;10;12.47;22.6;15.7;5.2;2.9;;;;;10.06.2014
2014162;2014;6;11;26.59;24.5;14.0;0.0;5.1;;;;;11.06.2014
2014163;2014;6;12;28.81;25.3;13.4;0.0;5.6;;;;;12.06.2014
2014164;2014;6;13;29.71;25.1;12.4;0.0;5.6;;;;;13.06.2014
2014165;2014;6;14;24.25;22.6;13.0;0.0;4.9;;;;;14.06.2014
2014166;2014;6;15;24.49;21.0;9.9;0.0;4.6;;;;;15.06.2014
2014167;2014;6;16;26.14;21.4;9.6;0.0;4.8;;;;;16.06.2014
2014168;2014;6;17;20.06;19.3;10.8;0.0;3.9;;;;;17.06.2014
2014169;2014;6;18;22.69;22.5;11.2;0.0;4.5;;;;;18.06.2014
2014170;2014;6;19;25.07;22.4;10.7;0.0;4.5;;;;;19.06.2014
2014171;2014;6;20;25.96;21.8;11.5;0.0;4.7;;;;;20.06.2014
2014172;2014;6;21;30.05;24.5;10.0;0.0;5.5;;;;;21.06.2014
2014173;2014;6;22;27.34;26.5;12.7;0.0;5.6;;;;;22.06.2014
2014174;2014;6;23;13.11;22.7;13.2;0.0;3.3;;;;;23.06.2014
2014175;2014;6;24;28.72;25.9;10.5;0.0;5.4;;;;;24.06.2014
2014176;2014;6;25;24.97;22.8;11.9;0.0;4.7;;;;;25.06.2014
2014177;2014;6;26;19.33;24.4;11.9;0.4;4.0;;;;;26.06.2014
2014178;2014;6;27;21.71;23.3;12.0;1.0;4.3;;;;;27.06.2014
2014179;2014;6;28;7.96;17.4;13.1;17.0;1.8;;;;;28.06.2014
2014180;2014;6;29;17.64;19.5;12.5;6.8;3.4;;;;;29.06.2014
2014181;2014;6;30;20.01;21.3;8.9;0.0;3.4;;;;;30.06.2014
2014182;2014;7;1;21.93;24.6;13.4;0.0;4.6;;;;;01.07.2014
2014183;2014;7;2;28.64;26.1;12.5;0.0;5.5;;;;;02.07.2014
2014184;2014;7;3;29.51;29.5;11.7;0.0;5.6;;;;;03.07.2014
2014185;2014;7;4;15.91;25.7;16.5;2.6;3.9;;;;;04.07.2014
