*WEATHER;DATA;:;;;;;;;;;;;Latitude = 48.325278 § Longitude = 2.380556 § Altitude = 109
2013255;2013;9;12;4.86;16.7;10.6;2.2;1.0;;;;;12.09.2013
2013256;2013;9;13;5.17;18.6;10.8;3.2;0.8;;;;;13.09.2013
2013257;2013;9;14;2.92;16.3;12.8;30.4;0.5;;;;;14.09.2013
2013258;2013;9;15;12.71;17.7;11.1;3.4;2.5;;;;;15.09.2013
2013259;2013;9;16;9.70;16.5;11.6;0.2;2.5;;;;;16.09.2013
2013260;2013;9;17;7.16;16.8;8.2;4.8;1.4;;;;;17.09.2013
2013261;2013;9;18;9.92;18.2;14.1;3.2;2.3;;;;;18.09.2013
2013262;2013;9;19;11.24;16.3;8.1;0.0;1.7;;;;;19.09.2013
2013263;2013;9;20;13.27;20.5;11.7;0.0;2.3;;;;;20.09.2013
2013264;2013;9;21;14.33;22.0;7.9;0.0;1.9;;;;;21.09.2013
2013265;2013;9;22;5.71;19.3;11.0;0.0;1.0;;;;;22.09.2013
2013266;2013;9;23;14.59;23.0;12.6;0.2;2.4;;;;;23.09.2013
2013267;2013;9;24;16.27;23.5;8.7;0.2;2.1;;;;;24.09.2013
2013268;2013;9;25;11.81;25.7;8.4;0.6;1.9;;;;;25.09.2013
2013269;2013;9;26;10.96;23.6;11.5;0.0;1.8;;;;;26.09.2013
2013270;2013;9;27;13.02;24.5;12.8;0.2;2.3;;;;;27.09.2013
2013271;2013;9;28;6.87;23.1;15.4;7.6;1.6;;;;;28.09.2013
2013272;2013;9;29;3.28;18.3;15.6;2.0;0.6;;;;;29.09.2013
2013273;2013;9;30;4.65;18.2;14.0;0.2;0.8;;;;;30.09.2013
2013274;2013;10;1;4.96;18.8;13.8;3.0;1.6;;;;;01.10.2013
2013275;2013;10;2;6.09;20.6;12.7;0.0;1.1;;;;;02.10.2013
2013276;2013;10;3;10.26;25.1;13.8;2.0;2.1;;;;;03.10.2013
2013277;2013;10;4;6.18;20.5;15.7;0.2;1.4;;;;;04.10.2013
2013278;2013;10;5;8.34;18.5;14.9;0.0;1.7;;;;;05.10.2013
2013279;2013;10;6;7.95;18.6;12.2;0.0;1.4;;;;;06.10.2013
2013280;2013;10;7;9.41;19.2;12.0;0.0;1.4;;;;;07.10.2013
2013281;2013;10;8;8.98;19.3;11.2;0.0;1.4;;;;;08.10.2013
2013282;2013;10;9;6.28;18.9;13.0;2.6;1.6;;;;;09.10.2013
2013283;2013;10;10;8.65;12.5;6.6;0.2;1.4;;;;;10.10.2013
2013284;2013;10;11;3.88;10.2;6.9;11.8;0.8;;;;;11.10.2013
2013285;2013;10;12;9.24;12.8;6.5;0.2;1.1;;;;;12.10.2013
2013286;2013;10;13;9.93;11.0;2.3;0.0;0.8;;;;;13.10.2013
2013287;2013;10;14;4.44;14.6;6.9;10.2;0.6;;;;;14.10.2013
2013288;2013;10;15;1.74;13.0;10.1;3.0;0.3;;;;;15.10.2013
2013289;2013;10;16;2.51;16.4;5.3;4.8;0.5;;;;;16.10.2013
2013290;2013;10;17;8.27;17.6;8.6;0.4;1.0;;;;;17.10.2013
2013291;2013;10;18;8.83;16.7;6.3;0.2;0.8;;;;;18.10.2013
2013292;2013;10;19;6.67;20.7;9.0;0.4;1.1;;;;;19.10.2013
2013293;2013;10;20;6.04;19.1;12.4;0.0;1.2;;;;;20.10.2013
2013294;2013;10;21;7.57;20.9;11.9;0.2;1.2;;;;;21.10.2013
2013295;2013;10;22;6.24;22.8;13.2;2.8;1.5;;;;;22.10.2013
2013296;2013;10;23;8.70;19.6;15.1;0.2;1.9;;;;;23.10.2013
2013297;2013;10;24;6.27;17.5;11.5;0.6;0.9;;;;;24.10.2013
2013298;2013;10;25;2.82;19.3;13.4;11.8;0.9;;;;;25.10.2013
2013299;2013;10;26;4.70;19.4;15.1;1.2;1.2;;;;;26.10.2013
2013300;2013;10;27;5.32;16.1;12.5;6.6;1.4;;;;;27.10.2013
2013301;2013;10;28;5.38;16.4;11.9;0.6;1.9;;;;;28.10.2013
2013302;2013;10;29;9.29;14.0;7.0;0.0;1.0;;;;;29.10.2013
2013303;2013;10;30;10.00;14.3;2.3;0.0;0.4;;;;;30.10.2013
2013304;2013;10;31;9.13;13.7;0.2;0.2;0.4;;;;;31.10.2013
2013305;2013;11;1;1.76;14.3;8.3;18.2;1.1;;;;;01.11.2013
2013306;2013;11;2;5.67;16.4;8.8;1.2;0.7;;;;;02.11.2013
2013307;2013;11;3;8.50;12.7;7.0;6.0;0.9;;;;;03.11.2013
2013308;2013;11;4;4.28;14.0;6.9;1.0;1.1;;;;;04.11.2013
2013309;2013;11;5;2.03;13.3;2.2;6.6;0.4;;;;;05.11.2013
2013310;2013;11;6;6.19;16.3;10.1;0.0;0.7;;;;;06.11.2013
2013311;2013;11;7;4.02;17.0;13.3;7.4;1.2;;;;;07.11.2013
2013312;2013;11;8;2.75;13.9;11.0;7.4;0.9;;;;;08.11.2013
2013313;2013;11;9;3.87;12.1;4.9;17.8;0.6;;;;;09.11.2013
2013314;2013;11;10;6.39;10.3;5.6;1.0;0.7;;;;;10.11.2013
2013315;2013;11;11;7.41;10.2;-1.4;0.0;0.0;;;;;11.11.2013
2013316;2013;11;12;3.22;10.2;6.5;1.8;0.4;;;;;12.11.2013
2013317;2013;11;13;7.83;10.8;5.7;0.0;0.3;;;;;13.11.2013
2013318;2013;11;14;3.58;9.2;0.2;1.2;0.3;;;;;14.11.2013
2013319;2013;11;15;2.74;9.2;4.7;0.0;0.9;;;;;15.11.2013
2013320;2013;11;16;3.33;4.5;0.6;0.0;0.2;;;;;16.11.2013
2013321;2013;11;17;0.94;4.8;3.2;0.0;0.1;;;;;17.11.2013
2013322;2013;11;18;1.77;5.9;4.3;0.2;0.3;;;;;18.11.2013
2013323;2013;11;19;1.80;7.1;0.3;0.6;0.4;;;;;19.11.2013
2013324;2013;11;20;5.36;5.6;0.3;6.8;0.2;;;;;20.11.2013
2013325;2013;11;21;2.00;4.1;1.1;1.8;0.3;;;;;21.11.2013
2013326;2013;11;22;1.64;4.8;1.8;0.0;0.5;;;;;22.11.2013
2013327;2013;11;23;0.89;5.7;4.4;0.0;0.5;;;;;23.11.2013
2013328;2013;11;24;5.30;7.4;2.0;0.0;0.2;;;;;24.11.2013
2013329;2013;11;25;3.62;6.8;4.2;0.0;0.5;;;;;25.11.2013
2013330;2013;11;26;3.36;5.7;2.0;0.0;0.2;;;;;26.11.2013
2013331;2013;11;27;4.10;7.0;2.6;0.2;0.2;;;;;27.11.2013
2013332;2013;11;28;2.53;5.9;-2.2;0.0;0.1;;;;;28.11.2013
2013333;2013;11;29;1.88;8.7;4.6;1.8;0.2;;;;;29.11.2013
2013334;2013;11;30;3.55;7.8;3.3;0.4;0.1;;;;;30.11.2013
2013335;2013;12;1;3.26;6.9;3.6;0.0;0.2;;;;;01.12.2013
2013336;2013;12;2;4.54;8.3;3.6;0.0;0.3;;;;;02.12.2013
2013337;2013;12;3;6.05;7.9;-2.2;0.2;0.0;;;;;03.12.2013
2013338;2013;12;4;1.47;5.1;-1.5;0.2;0.0;;;;;04.12.2013
2013339;2013;12;5;3.59;8.0;4.1;0.2;0.2;;;;;05.12.2013
2013340;2013;12;6;4.32;8.2;3.5;0.0;0.2;;;;;06.12.2013
2013341;2013;12;7;2.68;7.4;0.9;0.0;0.1;;;;;07.12.2013
2013342;2013;12;8;5.48;9.5;0.2;0.0;0.0;;;;;08.12.2013
2013343;2013;12;9;6.08;6.6;-3.5;0.2;0.0;;;;;09.12.2013
2013344;2013;12;10;6.60;8.3;-4.6;0.2;0.0;;;;;10.12.2013
2013345;2013;12;11;6.75;5.3;-4.6;0.2;0.0;;;;;11.12.2013
2013346;2013;12;12;4.64;4.0;-5.4;0.2;0.0;;;;;12.12.2013
2013347;2013;12;13;3.25;5.2;-3.6;3.4;0.0;;;;;13.12.2013
2013348;2013;12;14;2.38;5.5;1.8;0.0;0.0;;;;;14.12.2013
2013349;2013;12;15;5.21;9.7;1.7;0.2;0.0;;;;;15.12.2013
2013350;2013;12;16;5.27;12.4;0.2;0.0;0.0;;;;;16.12.2013
2013351;2013;12;17;4.64;10.2;0.3;0.0;0.0;;;;;17.12.2013
2013352;2013;12;18;2.13;10.9;6.6;3.2;0.5;;;;;18.12.2013
2013353;2013;12;19;3.47;9.6;4.5;0.0;0.2;;;;;19.12.2013
2013354;2013;12;20;4.89;8.3;0.9;0.4;0.0;;;;;20.12.2013
2013355;2013;12;21;2.35;7.2;1.8;0.2;0.7;;;;;21.12.2013
2013356;2013;12;22;1.16;9.8;4.1;2.8;0.1;;;;;22.12.2013
2013357;2013;12;23;2.21;11.6;7.4;1.0;0.8;;;;;23.12.2013
2013358;2013;12;24;0.63;11.6;8.8;17.2;1.0;;;;;24.12.2013
2013359;2013;12;25;3.29;9.1;5.7;0.4;0.2;;;;;25.12.2013
2013360;2013;12;26;5.20;8.2;3.3;0.4;0.0;;;;;26.12.2013
2013361;2013;12;27;1.88;12.7;2.9;4.6;0.1;;;;;27.12.2013
2013362;2013;12;28;1.35;8.8;4.5;3.0;0.3;;;;;28.12.2013
2013363;2013;12;29;4.18;7.9;3.0;0.2;0.0;;;;;29.12.2013
2013364;2013;12;30;2.46;6.0;0.4;1.4;0.1;;;;;30.12.2013
2013365;2013;12;31;3.13;9.0;4.3;2.4;0.5;;;;;31.12.2013
2014001;2014;1;1;1.75;10.4;4.6;4.6;0.5;;;;;01.01.2014
2014002;2014;1;2;4.50;11.1;8.0;0.4;0.3;;;;;02.01.2014
2014003;2014;1;3;3.34;13.4;8.2;0.0;0.9;;;;;03.01.2014
2014004;2014;1;4;3.86;13.0;6.3;1.0;0.7;;;;;04.01.2014
2014005;2014;1;5;4.52;10.6;3.4;0.4;0.2;;;;;05.01.2014
2014006;2014;1;6;1.45;12.7;7.6;2.0;0.5;;;;;06.01.2014
2014007;2014;1;7;2.86;12.5;8.7;0.8;0.5;;;;;07.01.2014
2014008;2014;1;8;4.68;14.3;8.8;0.0;0.1;;;;;08.01.2014
2014009;2014;1;9;0.93;10.9;8.4;0.2;0.7;;;;;09.01.2014
2014010;2014;1;10;1.68;6.7;3.9;0.4;0.1;;;;;10.01.2014
2014011;2014;1;11;2.69;7.6;4.7;0.2;0.1;;;;;11.01.2014
2014012;2014;1;12;2.12;8.5;0.6;0.2;0.1;;;;;12.01.2014
2014013;2014;1;13;4.05;10.8;4.8;2.0;0.2;;;;;13.01.2014
2014014;2014;1;14;4.61;7.3;3.3;1.2;0.2;;;;;14.01.2014
2014015;2014;1;15;0.92;8.2;1.0;3.8;0.0;;;;;15.01.2014
2014016;2014;1;16;3.06;10.3;6.7;3.8;0.6;;;;;16.01.2014
2014017;2014;1;17;5.73;10.7;4.8;0.0;0.5;;;;;17.01.2014
2014018;2014;1;18;5.41;11.3;1.8;2.8;0.2;;;;;18.01.2014
2014019;2014;1;19;3.21;8.6;5.5;0.4;0.3;;;;;19.01.2014
2014020;2014;1;20;3.60;8.0;4.5;0.2;0.3;;;;;20.01.2014
2014021;2014;1;21;1.09;2.9;1.0;0.0;0.1;;;;;21.01.2014
2014022;2014;1;22;3.04;5.1;-0.3;5.2;0.2;;;;;22.01.2014
2014023;2014;1;23;3.21;7.0;3.5;1.2;0.2;;;;;23.01.2014
2014024;2014;1;24;3.05;6.8;3.9;2.2;0.3;;;;;24.01.2014
2014025;2014;1;25;2.91;9.0;2.5;0.0;0.5;;;;;25.01.2014
2014026;2014;1;26;1.45;10.0;3.4;7.2;0.5;;;;;26.01.2014
2014027;2014;1;27;4.19;7.3;2.0;0.0;0.6;;;;;27.01.2014
2014028;2014;1;28;2.67;6.5;1.7;5.2;0.4;;;;;28.01.2014
2014029;2014;1;29;2.14;5.6;3.3;1.2;0.4;;;;;29.01.2014
2014030;2014;1;30;1.94;6.5;1.8;0.0;0.2;;;;;30.01.2014
2014031;2014;1;31;6.56;8.7;-1.9;3.6;0.1;;;;;31.01.2014
2014032;2014;2;1;4.01;8.8;5.6;3.0;0.8;;;;;01.02.2014
2014033;2014;2;2;7.80;9.2;0.9;0.2;0.3;;;;;02.02.2014
2014034;2014;2;3;8.90;8.3;-0.8;0.2;0.2;;;;;03.02.2014
2014035;2014;2;4;7.36;9.9;3.3;1.2;0.9;;;;;04.02.2014
2014036;2014;2;5;5.15;10.4;4.8;0.8;1.2;;;;;05.02.2014
2014037;2014;2;6;2.70;13.3;4.8;1.8;1.5;;;;;06.02.2014
2014038;2014;2;7;7.57;10.8;6.4;0.6;1.5;;;;;07.02.2014
2014039;2014;2;8;3.12;9.8;6.0;2.0;1.5;;;;;08.02.2014
2014040;2014;2;9;7.57;9.0;3.3;0.0;1.1;;;;;09.02.2014
2014041;2014;2;10;5.74;8.7;3.3;0.0;0.7;;;;;10.02.2014
2014042;2014;2;11;4.76;7.6;1.2;2.4;0.6;;;;;11.02.2014
2014043;2014;2;12;8.09;9.3;1.1;3.4;0.7;;;;;12.02.2014
2014044;2014;2;13;4.18;9.5;4.2;10.4;1.1;;;;;13.02.2014
2014045;2014;2;14;2.97;13.6;2.2;3.0;0.9;;;;;14.02.2014
2014046;2014;2;15;4.95;10.7;8.0;0.2;1.6;;;;;15.02.2014
2014047;2014;2;16;8.20;11.2;3.7;0.6;0.8;;;;;16.02.2014
2014048;2014;2;17;10.26;11.6;1.6;0.0;0.7;;;;;17.02.2014
2014049;2014;2;18;4.05;9.3;2.5;1.2;0.6;;;;;18.02.2014
2014050;2014;2;19;5.14;11.0;4.7;0.8;0.7;;;;;19.02.2014
2014051;2014;2;20;2.24;10.5;7.5;3.8;0.6;;;;;20.02.2014
2014052;2014;2;21;9.99;9.9;5.2;0.0;1.2;;;;;21.02.2014
2014053;2014;2;22;4.81;9.9;2.6;8.0;0.6;;;;;22.02.2014
2014054;2014;2;23;11.76;12.4;4.3;0.2;1.0;;;;;23.02.2014
2014055;2014;2;24;10.69;14.9;2.2;0.0;1.2;;;;;24.02.2014
2014056;2014;2;25;6.96;12.3;7.1;3.2;1.6;;;;;25.02.2014
2014057;2014;2;26;8.23;10.4;2.3;0.2;0.8;;;;;26.02.2014
2014058;2014;2;27;3.59;9.4;2.2;8.8;0.8;;;;;27.02.2014
2014059;2014;2;28;5.30;8.7;4.2;6.0;0.9;;;;;28.02.2014
2014060;2014;3;1;6.43;9.1;2.9;0.0;0.9;;;;;01.03.2014
2014061;2014;3;2;12.24;10.6;-1.9;5.6;1.1;;;;;02.03.2014
2014062;2014;3;3;8.08;9.5;3.7;4.0;1.2;;;;;03.03.2014
2014063;2014;3;4;9.92;11.7;2.1;0.2;1.0;;;;;04.03.2014
2014064;2014;3;5;13.57;12.1;-0.2;0.0;1.1;;;;;05.03.2014
2014065;2014;3;6;14.73;13.5;-0.4;0.2;1.2;;;;;06.03.2014
2014066;2014;3;7;13.28;14.7;-0.7;0.0;1.2;;;;;07.03.2014
2014067;2014;3;8;15.26;17.8;1.6;0.0;1.8;;;;;08.03.2014
2014068;2014;3;9;15.79;20.6;3.2;0.0;2.1;;;;;09.03.2014
2014069;2014;3;10;15.36;19.4;2.4;0.0;2.1;;;;;10.03.2014
2014070;2014;3;11;14.48;16.5;6.7;0.0;2.4;;;;;11.03.2014
2014071;2014;3;12;15.51;16.9;4.4;0.0;2.0;;;;;12.03.2014
2014072;2014;3;13;14.79;18.5;1.2;0.0;1.6;;;;;13.03.2014
2014073;2014;3;14;14.68;19.0;3.8;0.0;1.8;;;;;14.03.2014
2014074;2014;3;15;10.21;15.6;5.7;0.0;1.9;;;;;15.03.2014
2014075;2014;3;16;16.85;18.0;4.1;0.0;2.0;;;;;16.03.2014
2014076;2014;3;17;13.98;14.6;1.9;0.0;1.4;;;;;17.03.2014
2014077;2014;3;18;6.57;13.4;3.1;0.0;1.1;;;;;18.03.2014
2014078;2014;3;19;12.37;15.9;4.9;0.0;1.7;;;;;19.03.2014
2014079;2014;3;20;17.91;21.1;2.0;0.0;2.6;;;;;20.03.2014
2014080;2014;3;21;9.11;13.6;7.8;0.2;2.2;;;;;21.03.2014
2014081;2014;3;22;11.45;13.0;7.0;2.2;2.6;;;;;22.03.2014
2014082;2014;3;23;14.52;11.4;1.1;1.2;2.0;;;;;23.03.2014
2014083;2014;3;24;15.66;11.3;-1.1;1.4;1.7;;;;;24.03.2014
2014084;2014;3;25;6.32;7.1;3.9;4.4;1.0;;;;;25.03.2014
2014085;2014;3;26;17.45;11.4;1.7;0.0;2.3;;;;;26.03.2014
2014086;2014;3;27;16.63;12.0;-2.0;0.0;1.7;;;;;27.03.2014
2014087;2014;3;28;18.37;16.1;1.4;0.0;2.8;;;;;28.03.2014
2014088;2014;3;29;17.72;20.5;6.2;0.0;3.9;;;;;29.03.2014
2014089;2014;3;30;9.02;19.0;6.9;0.0;2.2;;;;;30.03.2014
2014090;2014;3;31;12.58;17.8;5.6;0.0;2.1;;;;;31.03.2014
2014091;2014;4;1;16.63;20.8;6.8;0.0;2.7;;;;;01.04.2014
2014092;2014;4;2;14.60;20.7;7.2;0.0;2.9;;;;;02.04.2014
2014093;2014;4;3;7.39;18.0;11.7;0.6;2.2;;;;;03.04.2014
2014094;2014;4;4;4.74;13.7;11.1;0.0;1.3;;;;;04.04.2014
2014095;2014;4;5;20.18;18.1;5.3;0.0;2.7;;;;;05.04.2014
2014096;2014;4;6;8.65;17.8;12.1;0.2;2.0;;;;;06.04.2014
2014097;2014;4;7;16.51;23.8;9.5;0.0;3.6;;;;;07.04.2014
2014098;2014;4;8;16.35;14.6;6.2;0.0;3.0;;;;;08.04.2014
2014099;2014;4;9;21.84;16.5;1.6;0.0;2.6;;;;;09.04.2014
2014100;2014;4;10;22.19;20.6;2.1;0.0;3.2;;;;;10.04.2014
2014101;2014;4;11;18.14;18.4;6.5;0.2;3.2;;;;;11.04.2014
2014102;2014;4;12;19.91;17.7;5.2;0.0;3.0;;;;;12.04.2014
2014103;2014;4;13;14.71;15.5;5.5;0.0;2.4;;;;;13.04.2014
2014104;2014;4;14;21.12;16.6;3.8;0.0;3.2;;;;;14.04.2014
2014105;2014;4;15;23.78;14.2;2.1;0.0;3.4;;;;;15.04.2014
2014106;2014;4;16;23.84;15.8;1.1;0.0;3.6;;;;;16.04.2014
2014107;2014;4;17;24.06;20.2;1.1;0.2;3.4;;;;;17.04.2014
2014108;2014;4;18;15.97;15.0;9.5;0.0;3.6;;;;;18.04.2014
2014109;2014;4;19;13.91;13.4;3.4;0.0;2.5;;;;;19.04.2014
2014110;2014;4;20;18.26;16.7;6.8;0.0;3.2;;;;;20.04.2014
2014111;2014;4;21;12.09;15.0;9.2;4.0;2.1;;;;;21.04.2014
2014112;2014;4;22;16.99;19.1;8.3;10.4;2.8;;;;;22.04.2014
2014113;2014;4;23;17.22;19.0;5.1;0.4;2.5;;;;;23.04.2014
2014114;2014;4;24;17.13;19.6;11.0;8.4;3.1;;;;;24.04.2014
2014115;2014;4;25;8.99;14.6;11.7;1.2;2.0;;;;;25.04.2014
2014116;2014;4;26;6.55;12.5;6.7;3.8;1.4;;;;;26.04.2014
2014117;2014;4;27;11.49;13.3;6.0;0.8;2.0;;;;;27.04.2014
2014118;2014;4;28;14.66;15.6;6.6;0.2;2.4;;;;;28.04.2014
2014119;2014;4;29;6.53;12.8;4.9;34.8;1.1;;;;;29.04.2014
2014120;2014;4;30;16.96;16.8;9.1;0.0;2.7;;;;;30.04.2014
2014121;2014;5;1;11.64;17.0;6.9;3.6;2.1;;;;;01.05.2014
2014122;2014;5;2;11.67;16.4;9.5;0.0;2.7;;;;;02.05.2014
2014123;2014;5;3;20.59;14.1;4.7;0.0;3.4;;;;;03.05.2014
2014124;2014;5;4;26.27;16.4;3.9;0.0;3.7;;;;;04.05.2014
2014125;2014;5;5;26.28;21.5;2.2;0.6;4.0;;;;;05.05.2014
2014126;2014;5;6;15.78;20.8;11.3;0.4;3.8;;;;;06.05.2014
2014127;2014;5;7;14.33;17.0;10.9;2.6;3.0;;;;;07.05.2014
2014128;2014;5;8;10.60;15.7;9.6;0.0;2.3;;;;;08.05.2014
2014129;2014;5;9;22.24;19.4;12.6;0.0;4.9;;;;;09.05.2014
2014130;2014;5;10;8.10;16.2;10.2;2.6;2.4;;;;;10.05.2014
2014131;2014;5;11;21.35;14.8;7.8;8.4;4.0;;;;;11.05.2014
2014132;2014;5;12;16.53;14.5;6.3;0.6;3.0;;;;;12.05.2014
2014133;2014;5;13;21.09;16.0;5.2;0.8;3.4;;;;;13.05.2014
2014134;2014;5;14;23.10;18.2;4.4;0.0;3.7;;;;;14.05.2014
2014135;2014;5;15;29.02;16.0;4.3;0.0;4.4;;;;;15.05.2014
2014136;2014;5;16;28.25;18.6;4.6;0.0;4.6;;;;;16.05.2014
2014137;2014;5;17;27.96;20.7;7.3;0.0;4.7;;;;;17.05.2014
2014138;2014;5;18;28.25;22.8;7.7;0.0;4.6;;;;;18.05.2014
2014139;2014;5;19;27.47;25.1;8.7;1.0;5.3;;;;;19.05.2014
2014140;2014;5;20;9.11;18.1;11.4;8.4;2.1;;;;;20.05.2014
2014141;2014;5;21;11.46;22.1;11.9;15.4;3.0;;;;;21.05.2014
2014142;2014;5;22;20.75;20.7;8.6;1.4;4.1;;;;;22.05.2014
2014143;2014;5;23;14.84;17.8;8.0;4.8;2.8;;;;;23.05.2014
2014144;2014;5;24;16.98;16.8;6.9;2.4;3.1;;;;;24.05.2014
2014145;2014;5;25;21.65;19.7;5.1;3.6;3.3;;;;;25.05.2014
2014146;2014;5;26;13.00;17.6;12.4;0.6;2.5;;;;;26.05.2014
2014147;2014;5;27;14.30;17.9;11.1;0.6;3.2;;;;;27.05.2014
2014148;2014;5;28;16.41;16.2;8.9;0.8;2.8;;;;;28.05.2014
2014149;2014;5;29;20.75;18.6;8.8;0.0;3.5;;;;;29.05.2014
2014150;2014;5;30;19.69;20.8;8.6;0.0;3.4;;;;;30.05.2014
2014151;2014;5;31;26.45;20.2;9.9;0.0;4.6;;;;;31.05.2014
2014152;2014;6;1;19.98;18.5;7.8;0.0;3.5;;;;;01.06.2014
2014153;2014;6;2;21.44;20.7;10.8;0.0;3.9;;;;;02.06.2014
2014154;2014;6;3;18.02;20.1;9.8;3.4;3.4;;;;;03.06.2014
2014155;2014;6;4;14.79;18.3;12.7;3.8;3.5;;;;;04.06.2014
2014156;2014;6;5;27.61;19.4;6.4;0.0;4.3;;;;;05.06.2014
2014157;2014;6;6;28.55;27.6;8.2;0.0;5.2;;;;;06.06.2014
2014158;2014;6;7;20.99;27.3;15.4;7.8;4.6;;;;;07.06.2014
2014159;2014;6;8;23.86;27.7;16.4;1.0;5.0;;;;;08.06.2014
2014160;2014;6;9;14.56;25.3;15.9;25.4;3.3;;;;;09.06.2014
2014161;2014;6;10;13.25;20.6;14.5;10.2;2.6;;;;;10.06.2014
2014162;2014;6;11;27.99;24.2;15.7;0.0;5.5;;;;;11.06.2014
2014163;2014;6;12;28.48;24.3;14.0;0.0;5.7;;;;;12.06.2014
2014164;2014;6;13;29.65;24.2;12.6;0.0;5.7;;;;;13.06.2014
2014165;2014;6;14;20.98;22.2;13.2;0.0;4.6;;;;;14.06.2014
2014166;2014;6;15;26.42;20.7;10.6;0.0;5.2;;;;;15.06.2014
2014167;2014;6;16;27.00;20.8;10.4;0.0;5.2;;;;;16.06.2014
2014168;2014;6;17;19.86;19.2;11.8;0.0;4.2;;;;;17.06.2014
2014169;2014;6;18;27.30;22.6;12.3;0.0;5.5;;;;;18.06.2014
2014170;2014;6;19;24.18;22.2;11.7;0.0;4.6;;;;;19.06.2014
2014171;2014;6;20;22.94;21.1;11.2;0.0;4.4;;;;;20.06.2014
2014172;2014;6;21;30.20;23.7;9.0;0.0;5.4;;;;;21.06.2014
2014173;2014;6;22;28.50;26.0;11.1;0.0;5.7;;;;;22.06.2014
2014174;2014;6;23;17.15;22.5;11.9;0.0;3.9;;;;;23.06.2014
2014175;2014;6;24;28.60;25.6;10.8;0.0;5.5;;;;;24.06.2014
2014176;2014;6;25;24.85;22.8;12.8;0.0;5.0;;;;;25.06.2014
2014177;2014;6;26;24.14;24.7;9.0;0.2;4.4;;;;;26.06.2014
2014178;2014;6;27;22.94;23.9;13.0;2.8;4.5;;;;;27.06.2014
2014179;2014;6;28;7.36;17.1;13.6;12.6;1.7;;;;;28.06.2014
2014180;2014;6;29;14.73;19.1;12.5;11.2;3.0;;;;;29.06.2014
2014181;2014;6;30;25.74;22.0;9.1;0.0;4.3;;;;;30.06.2014
2014182;2014;7;1;22.56;24.4;12.7;0.0;4.7;;;;;01.07.2014
2014183;2014;7;2;28.85;25.6;12.5;0.0;5.7;;;;;02.07.2014
2014184;2014;7;3;29.38;29.4;11.9;0.0;5.5;;;;;03.07.2014
2014185;2014;7;4;10.28;23.3;15.7;6.6;2.6;;;;;04.07.2014
2014186;2014;7;5;11.57;24.2;16.6;0.6;3.6;;;;;05.07.2014
2014187;2014;7;6;9.82;19.9;15.1;4.8;2.4;;;;;06.07.2014
2014188;2014;7;7;17.94;22.0;8.8;1.6;3.2;;;;;07.07.2014
2014189;2014;7;8;17.35;20.2;12.7;4.2;3.4;;;;;08.07.2014
2014190;2014;7;9;8.84;17.5;10.9;21.4;2.0;;;;;09.07.2014
2014191;2014;7;10;3.58;15.5;13.0;6.6;0.9;;;;;10.07.2014
2014192;2014;7;11;14.82;22.0;14.0;0.0;3.2;;;;;11.07.2014
2014193;2014;7;12;13.97;22.8;13.7;0.2;3.0;;;;;12.07.2014
2014194;2014;7;13;8.59;19.9;15.4;6.6;2.0;;;;;13.07.2014
2014195;2014;7;14;22.31;23.5;10.5;0.0;4.2;;;;;14.07.2014
2014196;2014;7;15;18.41;25.5;10.9;0.0;3.6;;;;;15.07.2014
2014197;2014;7;16;27.32;29.1;14.6;0.0;5.4;;;;;16.07.2014
2014198;2014;7;17;27.52;32.4;16.3;0.0;6.2;;;;;17.07.2014
2014199;2014;7;18;26.23;34.8;17.9;0.0;6.4;;;;;18.07.2014
2014200;2014;7;19;16.99;30.1;20.6;5.6;4.6;;;;;19.07.2014
2014201;2014;7;20;16.26;25.1;17.7;34.6;3.7;;;;;20.07.2014
2014202;2014;7;21;15.02;24.6;14.4;0.2;3.5;;;;;21.07.2014
2014203;2014;7;22;8.61;21.7;15.3;0.0;2.2;;;;;22.07.2014
2014204;2014;7;23;20.70;28.9;16.9;1.0;4.9;;;;;23.07.2014
2014205;2014;7;24;26.21;30.7;16.8;0.0;5.8;;;;;24.07.2014
2014206;2014;7;25;22.62;28.4;16.3;0.0;5.0;;;;;25.07.2014
2014207;2014;7;26;22.87;25.7;15.3;0.0;4.8;;;;;26.07.2014
2014208;2014;7;27;17.38;28.1;15.1;28.8;3.9;;;;;27.07.2014
2014209;2014;7;28;21.07;24.7;16.5;0.0;4.6;;;;;28.07.2014
2014210;2014;7;29;5.53;20.7;13.0;0.2;1.5;;;;;29.07.2014
2014211;2014;7;30;21.37;26.0;14.8;0.0;4.6;;;;;30.07.2014
2014212;2014;7;31;22.78;27.0;14.4;0.0;4.5;;;;;31.07.2014
2014213;2014;8;1;23.40;28.3;14.9;0.2;4.9;;;;;01.08.2014
2014214;2014;8;2;20.06;25.0;15.9;0.0;4.5;;;;;02.08.2014
2014215;2014;8;3;18.60;25.1;13.5;0.4;3.7;;;;;03.08.2014
2014216;2014;8;4;16.54;23.1;15.2;0.0;3.5;;;;;04.08.2014
2014217;2014;8;5;22.19;26.7;11.8;0.0;4.1;;;;;05.08.2014
2014218;2014;8;6;7.91;22.2;14.4;5.8;1.9;;;;;06.08.2014
2014219;2014;8;7;18.93;25.6;14.9;0.0;3.6;;;;;07.08.2014
2014220;2014;8;8;9.83;23.7;16.5;12.6;2.5;;;;;08.08.2014
